"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Horsham","R8","3 Wyong Houston (3)","Win",13,13,13,13,12.4,15,11,960,12,13,13,13,14
"Horsham","R8","4 Shima Time (4)","Win",3.2,3.2,3.2,3.1,2.85,3.3,3,7.6,3,3.2,3,3.2,3.3
"Horsham","R8","5 Shima Sand (5)","Win",11,14,15,15,13.4,18,13,990,13,15,14,15,15
"Horsham","R8","6 Ascend Ecstatic (6)","Win",7.5,7.5,7.5,7.5,8.1,8,7.6,980,7,7.5,7.5,7.5,8
"Horsham","R8","7 Silky Sauce (7)","Win",4.8,4.6,4.8,4.8,5.1,5,4.7,19.5,4.4,4.6,4.8,4.6,5
"Horsham","R8","8 Witch Of Nova (8)","Win",21,21,26,23,32,31,18.5,960,21,23,26,23,23
"Horsham","R8","1 Neo Devere (1)","Place",1.29,1.22,1.24,1.22,1.23,1.2,1.01,1.16,1.22,1.16,1.25,"-","-"
"Horsham","R8","2 Dash Express (2)","Place",4.8,3.9,4,3.9,3.45,3.75,3.4,4.2,3.9,4.2,3.6,"-","-"
"Horsham","R8","3 Wyong Houston (3)","Place",3.1,2.6,2.9,2.7,2.45,3,2.25,2.7,2.7,2.7,2.7,"-","-"
"Horsham","R8","4 Shima Time (4)","Place",1.44,1.35,1.3,1.27,1.31,1.3,1.12,1.3,1.25,1.3,1.4,"-","-"
"Horsham","R8","5 Shima Sand (5)","Place",2.95,2.7,3.1,3,3.15,3.3,2.4,2.9,2.8,2.9,2.8,"-","-"
"Horsham","R8","6 Ascend Ecstatic (6)","Place",2.1,1.95,2.05,2.05,2.05,1.88,1.65,1.95,2,1.95,2.05,"-","-"
"Horsham","R8","7 Silky Sauce (7)","Place",1.65,1.55,1.5,1.45,1.52,1.4,1.29,1.5,1.4,1.5,1.65,"-","-"
"Horsham","R8","8 Witch Of Nova (8)","Place",3.9,3.4,4,3.8,4.05,4.75,3,3.8,4,3.8,3.4,"-","-"
"Horsham","R9","3 Paw Quanda (3)","Win",11,10,11,11,9.7,12,9.4,1000,10,11,11,11,11
"Horsham","R9","4 Paw Quark (4)","Win",3.2,3.1,3.1,3.1,2.85,3.1,3.1,40,3,3.1,3,3.1,3.2
"Horsham","R9","5 Xoel Bale (5)","Win",6,6.5,6.5,6.5,5.7,6.5,6.6,1000,6.5,6.5,6,6.5,6.75
"Horsham","R9","6 Lektra Beta (6)","Win",3.6,3.8,3.8,3.8,3.95,3.7,3.7,990,3.6,3.7,3.8,3.7,3.9
"Horsham","R9","7 Paw Leon (7)","Win",3.6,3.5,3.5,3.5,3.65,3.5,3.6,980,3.4,3.5,3.6,3.5,3.6
"Horsham","R9","8 My Opie (8)","Win",12,11,12,12,13.2,13,9.8,990,11,12,12,12,12
"Horsham","R9","10 Nineteen Crimes (1)","Win",10,10,10,10,10.2,10,10,990,9.5,10,10,10,8.5
"Horsham","R9","3 Paw Quanda (3)","Place",4.5,4,4,3.7,3.55,4.2,3.5,4.4,3.9,4.4,4.2,"-","-"
"Horsham","R9","4 Paw Quark (4)","Place",1.95,1.8,1.7,1.55,1.76,1.67,1.5,1.75,1.6,1.75,1.85,"-","-"
"Horsham","R9","5 Xoel Bale (5)","Place",2.9,2.9,2.8,2.7,2.35,2.5,2.4,2.9,2.65,2.9,3,"-","-"
"Horsham","R9","6 Lektra Beta (6)","Place",2.1,2,1.95,1.9,2.05,1.88,1.65,1.95,1.95,1.95,2.1,"-","-"
"Horsham","R9","7 Paw Leon (7)","Place",2.1,1.6,1.85,1.8,1.86,1.7,1.45,1.9,1.85,1.9,2,"-","-"
"Horsham","R9","8 My Opie (8)","Place",4.75,4.4,4.25,3.9,4.8,4.75,3.75,4.6,4.2,4.6,4.4,"-","-"
"Horsham","R9","10 Nineteen Crimes (1)","Place",4.25,4,3.9,3.6,4.05,3.6,3.4,4,3.8,4,3.5,"-","-"
"Horsham","R10","1 Diablo Sixteen (1)","Win",1.75,1.65,1.7,1.65,1.56,1.8,1.72,2.66,1.6,1.7,1.62,1.7,1.65
"Horsham","R10","2 Mister Cadillac (2)","Win",7,6.5,6.5,6.5,7.1,7,6.6,990,6,6.5,6.5,6.5,7
"Horsham","R10","4 My Lady Panama (4)","Win",7,6.5,6.5,6.5,6.2,7,6.6,9,6,6.5,6.5,6.5,6.75
"Horsham","R10","5 Eat Your Spinach (5)","Win",13,13,13,13,15.2,15,10.5,990,12,13,14,13,15
"Horsham","R10","6 Paw Illabo (6)","Win",11,10,10,10,11.2,11,10,1000,9.5,10,10,10,11
"Horsham","R10","7 Briley Riot (7)","Win",17,19,20,20,23.5,23,16.5,1000,19,20,21,20,23
"Horsham","R10","8 Shaker Sticker (8)","Win",4.8,5,5,5,5.5,5.5,5,990,4.8,5,5,5,5.5
"Horsham","R10","10 Tinker Pat (3)","Win",81,101,91,91,111,101,2.46,1000,91,91,101,91,61
"Horsham","R10","1 Diablo Sixteen (1)","Place",1.13,1.12,1.12,1.12,1.07,1.1,1.01,1.08,1.12,1.08,1.12,"-","-"
"Horsham","R10","2 Mister Cadillac (2)","Place",1.9,1.7,1.8,1.75,1.56,1.62,1.45,1.7,1.7,1.7,1.85,"-","-"
"Horsham","R10","4 My Lady Panama (4)","Place",1.9,1.7,1.8,1.8,1.82,1.67,1.45,1.7,1.7,1.7,1.8,"-","-"
"Horsham","R10","5 Eat Your Spinach (5)","Place",2.65,2.4,2.7,2.6,2.75,2.6,2.1,2.5,2.7,2.5,2.7,"-","-"
"Horsham","R10","6 Paw Illabo (6)","Place",2.75,2.1,2.3,2.25,2.3,2.15,1.8,2.15,2.2,2.15,2.3,"-","-"
"Horsham","R10","7 Briley Riot (7)","Place",3.3,3,3.5,3.4,3.55,3.75,2.6,3.3,3.4,3.3,3.3,"-","-"
"Horsham","R10","8 Shaker Sticker (8)","Place",1.55,1.55,1.5,1.45,1.4,1.62,1.3,1.5,1.4,1.5,1.65,"-","-"
"Horsham","R10","10 Tinker Pat (3)","Place",10,9,6.5,6,8.6,7.75,7.5,8.5,6.5,8.5,5.25,"-","-"
"Horsham","R11","1 Thai Mogwai (1)","Win",29,26,26,26,32,31,20,1000,26,26,29,26,31
"Horsham","R11","2 Paw Hunter (2)","Win",4.8,4.8,4.6,4.6,4.7,4.8,4.4,1000,4.5,4.6,4.6,4.6,5
"Horsham","R11","3 Chilli Crumpet (3)","Win",3.8,3.7,3.8,3.7,4.05,4,3.6,980,3.5,3.7,3.8,3.7,3.8
"Horsham","R11","4 Stormy Secret (4)","Win",11,9.5,9.5,9,8.9,10,8.6,980,9,9.5,9.5,9.5,10
"Horsham","R11","5 How Delightful (5)","Win",13,12,13,13,13.2,15,12,980,12,13,13,13,14
"Horsham","R11","6 Dinosaur (6)","Win",34,31,34,34,47,46,20,1000,31,35,41,35,41
"Horsham","R11","7 Show The Magic (7)","Win",11,12,12,12,11.4,13,9.4,990,11,12,12,12,8.5
"Horsham","R11","8 Myola Nick (8)","Win",1.95,1.95,2,1.95,1.9,2.1,2,5.6,1.85,2,1.95,2,2
"Horsham","R11","1 Thai Mogwai (1)","Place",3.9,3.8,4,3.9,4.25,4.5,3.25,4,3.9,4,3.9,"-","-"
"Horsham","R11","2 Paw Hunter (2)","Place",1.55,1.55,1.4,1.4,1.34,1.36,1.27,1.45,1.37,1.45,1.65,"-","-"
"Horsham","R11","3 Chilli Crumpet (3)","Place",1.44,1.4,1.32,1.3,1.36,1.4,1.16,1.35,1.3,1.35,1.45,"-","-"
"Horsham","R11","4 Stormy Secret (4)","Place",2.85,2.1,2.3,2.2,1.98,2.1,1.8,2.15,2.2,2.15,2.25,"-","-"
"Horsham","R11","5 How Delightful (5)","Place",2.95,2.4,2.9,2.7,2.75,3,2.1,2.6,2.6,2.6,2.6,"-","-"
"Horsham","R11","6 Dinosaur (6)","Place",4.6,4.2,4.8,4.6,4.85,7.25,3.75,4.8,4.8,4.8,4.4,"-","-"
"Horsham","R11","7 Show The Magic (7)","Place",2.85,2.4,2.7,2.6,2.55,2.1,2.1,2.5,2.45,2.5,2.1,"-","-"
"Horsham","R11","8 Myola Nick (8)","Place",1.17,1.16,1.22,1.2,1.11,1.13,1.01,1.12,1.17,1.12,1.18,"-","-"
"Horsham","R12","1 Dash Of Sally (1)","Win",12,11,11,11,10.4,11,8.2,960,11,11,11,11,12
"Horsham","R12","2 Wario (2)","Win",1.55,1.45,1.5,1.45,1.37,1.5,1.44,2.62,1.4,1.45,1.4,1.45,1.5
"Horsham","R12","3 Lucy Deeds (3)","Win",34,31,41,41,47,46,20,970,31,35,41,35,41
"Horsham","R12","4 See Saw Lass (4)","Win",29,26,26,26,32,26,19.5,970,26,26,29,26,31
"Horsham","R12","5 Uncle Rosco (5)","Win",3.8,3.6,3.6,3.6,3.85,3.6,3.5,990,3.5,3.6,3.7,3.6,3.8
"Horsham","R12","6 Orson Fury (6)","Win",26,26,26,26,32,26,19.5,980,26,26,29,26,31
"Horsham","R12","7 Tinker Crystal (7)","Win",12,15,16,16,14.4,17,11.5,970,15,16,15,16,17
"Horsham","R12","8 Sephora Bale (8)","Win",8,8,9,8.5,9.6,9.5,8.2,990,8,8.5,9,8.5,9
"Horsham","R12","1 Dash Of Sally (1)","Place",2.65,1.7,2.1,2.05,1.74,1.7,1.6,2,2,2,2.15,"-","-"
"Horsham","R12","2 Wario (2)","Place",1.08,1.06,1.08,1.07,1.06,1.06,1.01,1.03,1.05,1.03,1.08,"-","-"
"Horsham","R12","3 Lucy Deeds (3)","Place",4.5,3.7,4.25,4,4.3,6.5,3.4,4.2,3.8,4.2,3.9,"-","-"
"Horsham","R12","4 See Saw Lass (4)","Place",4.2,3.3,3.5,3.4,3.55,3.4,2.9,3.4,3.5,3.4,3.4,"-","-"
"Horsham","R12","5 Uncle Rosco (5)","Place",1.33,1.3,1.26,1.25,1.2,1.29,1.08,1.2,1.25,1.2,1.33,"-","-"
"Horsham","R12","6 Orson Fury (6)","Place",3.8,3.3,3.5,3.4,3.55,3.4,2.9,3.4,3.5,3.4,3.4,"-","-"
"Horsham","R12","7 Tinker Crystal (7)","Place",2.65,2.4,2.6,2.5,2.2,2.75,2.1,2.5,2.35,2.5,2.6,"-","-"
"Horsham","R12","8 Sephora Bale (8)","Place",1.9,1.75,2,1.85,1.9,1.88,1.5,1.75,1.85,1.75,1.9,"-","-"
"Launceston","R1","1 Kamloops (1)","Win",2.5,2.7,2.5,2.5,2.75,2.9,2.56,2.7,2.5,2.6,2.75,2.6,2.7
"Launceston","R1","2 Anndar Sonic (2)","Win",29,26,26,26,24.5,31,30,80,26,31,29,31,26
"Launceston","R1","3 Takes Time (3)","Win",4.8,4.6,5,5,4.5,4.8,5.9,6.6,5,4.8,4.8,4.8,4.8
"Launceston","R1","4 Hat Trick Hannah (4)","Win",3.8,3.6,3.7,3.7,3.95,3.8,5,5.7,3.75,3.6,3.8,3.6,3.8
"Launceston","R1","5 Anndar Diva (5)","Win",16,14,15,15,12.4,16,19,28,15,14,15,14,14
"Launceston","R1","6 Frankie Jo James (6)","Win",13,14,14,14,12.6,14,16.5,24,13,13,13,13,14
"Launceston","R1","7 Anndar Shelly (7)","Win",9,9,8.5,8.5,8.2,9.5,9,10.5,8.5,8.5,8.5,8.5,9.5
"Launceston","R1","8 Anndar Annie (8)","Win",13,12,12,11,13.4,13,16,19.5,12,12,13,12,13
"Launceston","R1","1 Kamloops (1)","Place",1.29,1.35,1.26,1.25,1.29,1.29,1.12,1.24,1.25,1.24,1.33,"-","-"
"Launceston","R1","2 Anndar Sonic (2)","Place",3.9,4.4,4,3.9,3.75,4,4,5,4,5,4,"-","-"
"Launceston","R1","3 Takes Time (3)","Place",1.65,1.65,1.55,1.5,1.6,1.5,1.5,1.6,1.4,1.6,1.75,"-","-"
"Launceston","R1","4 Hat Trick Hannah (4)","Place",1.5,1.5,1.32,1.32,1.41,1.36,1.31,1.4,1.3,1.4,1.55,"-","-"
"Launceston","R1","5 Anndar Diva (5)","Place",3.3,3,3.2,3.1,2.85,2.8,2.6,3,3,3,3,"-","-"
"Launceston","R1","6 Frankie Jo James (6)","Place",3,3,3.1,3,3.05,2.75,2.5,2.9,2.7,2.9,3,"-","-"
"Launceston","R1","7 Anndar Shelly (7)","Place",2.35,2.3,2.25,2.2,2.2,2.05,2,2.2,2.15,2.2,2.3,"-","-"
"Launceston","R1","8 Anndar Annie (8)","Place",3,2.7,2.7,2.45,2.5,2.5,2.4,2.8,2.8,2.8,2.8,"-","-"
"Launceston","R2","1 Isa Infrared (1)","Win",29,34,23,26,21.5,27,27,55,26,26,26,26,26
"Launceston","R2","2 Bridwood Jack (2)","Win",8,9,8,8,8.6,8.5,8.4,10.5,8,7.5,8,7.5,8
"Launceston","R2","4 Spotted Law (4)","Win",7.5,8,7.5,8.5,8.6,8,9,11.5,7.5,7,7.5,7,7.5
"Launceston","R2","5 Barry's Baby (5)","Win",12,13,11,12,10.4,12,13.5,17,12,11,12,11,12
"Launceston","R2","6 Dewana Milo (6)","Win",3.6,3.7,3.6,3.5,3.4,3.9,3.65,3.95,3.5,3.6,3.8,3.6,3.8
"Launceston","R2","7 Law Abiding (7)","Win",19,23,19,20,17.4,20,16.5,29,19,18,19,18,19
"Launceston","R2","8 Summer Owl (8)","Win",12,13,12,12,10.4,12,15,18.5,12,11,12,11,11
"Launceston","R2","9 Proper Law (3)","Win",2.3,2,2.3,2.25,2.5,2.45,2.94,3,2.25,2.35,2.3,2.35,2.4
"Launceston","R2","1 Isa Infrared (1)","Place",4.4,5,3.7,3.8,4.55,4.75,3.9,4.5,3.7,4.5,4.2,"-","-"
"Launceston","R2","2 Bridwood Jack (2)","Place",2.05,2.2,2.05,2,2.15,2.05,1.85,2.05,1.95,2.05,2.2,"-","-"
"Launceston","R2","4 Spotted Law (4)","Place",2,2,2.05,2,2.05,1.75,1.8,1.95,1.9,1.95,2.2,"-","-"
"Launceston","R2","5 Barry's Baby (5)","Place",2.85,2.7,2.45,2.4,2.6,2.15,2.3,2.6,2.4,2.6,2.6,"-","-"
"Launceston","R2","6 Dewana Milo (6)","Place",1.44,1.45,1.3,1.27,1.28,1.33,1.27,1.4,1.3,1.4,1.55,"-","-"
"Launceston","R2","7 Law Abiding (7)","Place",3.6,3.8,3.5,3.2,2.95,3.1,3.1,3.5,3.2,3.5,3.5,"-","-"
"Launceston","R2","8 Summer Owl (8)","Place",2.85,2.7,2.6,2.45,2.3,2.4,2.4,2.6,2.4,2.6,2.5,"-","-"
"Launceston","R2","9 Proper Law (3)","Place",1.22,1.18,1.24,1.22,1.23,1.2,1.08,1.2,1.22,1.2,1.3,"-","-"
"Launceston","R3","1 Get On Board (1)","Win",7.5,7.5,7.5,7.5,7.7,9,8.4,11,7,8,8.5,8,7.5
"Launceston","R3","2 Frosty Lad (2)","Win",16,18,16,15,14.4,17,18,24,15,14,16,14,16
"Launceston","R3","3 Seika's Shadow (3)","Win",51,61,41,51,53,51,48,110,51,51,51,51,71
"Launceston","R3","4 Pristine (4)","Win",2.1,2.15,2.15,2.15,2.2,2.2,2.38,2.46,2.2,2.15,2.2,2.15,2.2
"Launceston","R3","5 Curly Danger (5)","Win",9,9.5,9,9,8.4,11,9.8,12.5,8.5,9.5,11,9.5,8.5
"Launceston","R3","6 Buckle Up Miles (6)","Win",3,2.8,3,3,2.85,3,3.8,4.1,2.9,2.8,2.9,2.8,2.9
"Launceston","R3","7 Motton Millie (7)","Win",126,81,101,101,99,126,100,1000,91,126,101,126,126
"Launceston","R3","8 Get Noticed (8)","Win",12,11,11,11,13,12,14,16.5,11,11,11,11,11
"Launceston","R3","1 Get On Board (1)","Place",1.8,1.85,1.8,1.75,1.86,1.95,1.6,1.9,1.8,1.9,1.95,"-","-"
"Launceston","R3","2 Frosty Lad (2)","Place",3,3,2.8,2.7,2.45,2.7,2.5,2.7,2.45,2.7,2.8,"-","-"
"Launceston","R3","3 Seika's Shadow (3)","Place",5.5,6,4.25,4.6,5.1,6.25,4.8,6,4.2,6,6,"-","-"
"Launceston","R3","4 Pristine (4)","Place",1.15,1.18,1.18,1.14,1.16,1.14,1.03,1.12,1.13,1.12,1.22,"-","-"
"Launceston","R3","5 Curly Danger (5)","Place",2.05,2.1,2.05,1.95,2.1,1.95,1.8,2.1,2.05,2.1,2.05,"-","-"
"Launceston","R3","6 Buckle Up Miles (6)","Place",1.22,1.26,1.26,1.22,1.25,1.2,1.11,1.2,1.22,1.2,1.3,"-","-"
"Launceston","R3","7 Motton Millie (7)","Place",14,9,6,5.5,8.1,7.5,8,11,5.5,11,7.5,"-","-"
"Launceston","R3","8 Get Noticed (8)","Place",2.55,2.3,2.25,2.2,1.96,1.95,2.1,2.3,2.05,2.3,2.4,"-","-"
"Launceston","R4","1 Buckle Up Alani (1)","Win",3.4,3.1,3.3,3.3,3.75,3.3,3.9,4.3,3.4,3.1,3.3,3.1,3.2
"Launceston","R4","2 Bedworth (2)","Win",8,8.5,8,7.5,7.2,9,8.6,9.6,7.5,8,8.5,8,7.5
"Launceston","R4","3 Chocolate's Can (3)","Win",3.6,3.8,3.7,3.7,3.25,3.9,3.9,4.7,3.75,3.6,3.8,3.6,3.6
"Launceston","R4","4 Blitz Danger (4)","Win",41,34,31,29,36,31,27,270,31,26,29,26,34
"Launceston","R4","5 London Danger (5)","Win",81,101,71,67,73,81,75,1000,71,81,81,81,71
"Launceston","R4","6 Set Alight (6)","Win",51,61,41,41,53,46,42,230,41,46,51,46,41
"Launceston","R4","7 Simply Danger (7)","Win",2.2,2.25,2.2,2.2,2.5,2.45,2.6,2.96,2.2,2.35,2.4,2.35,2.3
"Launceston","R4","8 Trademark Gill (8)","Win",51,51,41,41,53,51,40,960,41,46,51,46,41
"Launceston","R4","1 Buckle Up Alani (1)","Place",1.29,1.24,1.24,1.25,1.31,1.2,1.12,1.22,1.22,1.22,1.33,"-","-"
"Launceston","R4","2 Bedworth (2)","Place",1.85,1.85,1.85,1.7,1.6,1.73,1.6,1.85,1.75,1.85,1.85,"-","-"
"Launceston","R4","3 Chocolate's Can (3)","Place",1.3,1.3,1.26,1.25,1.21,1.3,1.15,1.28,1.25,1.28,1.4,"-","-"
"Launceston","R4","4 Blitz Danger (4)","Place",4.2,4.2,3.8,3.7,3.95,3.6,3.6,3.8,3.4,3.8,3.9,"-","-"
"Launceston","R4","5 London Danger (5)","Place",8.5,9,5.5,5,7.1,7.25,6.5,7.5,5,7.5,5.5,"-","-"
"Launceston","R4","6 Set Alight (6)","Place",5,6,4.4,4.2,5.1,4.75,4.8,5.5,4.2,5.5,4.2,"-","-"
"Launceston","R4","7 Simply Danger (7)","Place",1.14,1.16,1.16,1.16,1.18,1.11,1.01,1.14,1.13,1.14,1.2,"-","-"
"Launceston","R4","8 Trademark Gill (8)","Place",5,5,4.4,4.2,5.1,6.5,4.8,5.5,4.2,5.5,4.2,"-","-"
"Launceston","R5","1 Seattle (1)","Win",3.4,3,3.2,3.2,3.05,3.2,3.6,3.7,3.1,3.1,3.2,3.1,3.1
"Launceston","R5","2 Buckle Up Elise (2)","Win",61,71,51,61,53,51,110,240,67,61,61,61,61
"Launceston","R5","4 Buckle Up Majel (4)","Win",12,12,11,12,10.4,10,12.5,14.5,12,10,11,10,11
"Launceston","R5","5 Dealer (5)","Win",1.55,1.65,1.65,1.7,1.62,1.75,1.97,2.04,1.6,1.7,1.65,1.7,1.65
"Launceston","R5","7 Black Danger (7)","Win",151,101,101,101,111,101,320,1000,126,126,101,126,126
"Launceston","R5","8 Supreme Leader (8)","Win",6.5,5.5,6.5,6.5,6.6,6,7,7.6,6,6,6.5,6,6
"Launceston","R5","1 Seattle (1)","Place",1.5,1.4,1.28,1.25,1.39,1.36,1.21,1.4,1.25,1.4,1.5,"-","-"
"Launceston","R5","2 Buckle Up Elise (2)","Place",8,17,5.75,5.5,9.1,10,10,10,6.5,10,9.5,"-","-"
"Launceston","R5","4 Buckle Up Majel (4)","Place",2.9,3.4,3,2.7,2.75,3,2.75,3,2.8,3,3.3,"-","-"
"Launceston","R5","5 Dealer (5)","Place",1.16,1.16,1.16,1.12,1.12,1.14,1.01,1.16,1.13,1.16,1.15,"-","-"
"Launceston","R5","7 Black Danger (7)","Place",29,26,13,8.5,17.2,11,17,16,12,16,17,"-","-"
"Launceston","R5","8 Supreme Leader (8)","Place",2.05,2,2.1,1.9,2.15,1.95,1.85,2.1,2.05,2.1,2.25,"-","-"
"Launceston","R6","1 Wendigo (1)","Win",3.6,3.7,3.5,3.5,3.75,3.5,4.7,4.9,3.5,3.5,3.5,3.5,3.6
"Launceston","R6","2 Burnie Ross (2)","Win",41,41,34,34,31,34,46,80,41,41,34,41,41
"Launceston","R6","4 Arcadian Ruby (4)","Win",1.45,1.4,1.55,1.55,1.52,1.6,1.68,1.69,1.5,1.55,1.57,1.55,1.55
"Launceston","R6","5 Dewana Natural (5)","Win",12,13,11,12,16.2,10,18,23,12,10,10,10,11
"Launceston","R6","6 Chasing Lady (6)","Win",51,61,41,41,39,41,55,110,51,46,41,46,61
"Launceston","R6","7 Stardust Lad (7)","Win",10,10,9.5,9.5,7.7,9.5,11.5,13,9,9.5,9,9.5,9.5
"Launceston","R6","8 Splendid Hera (8)","Win",26,26,21,21,18.4,21,26,34,23,23,21,23,23
"Launceston","R6","1 Wendigo (1)","Place",1.65,1.55,1.4,1.35,1.62,1.4,1.31,1.55,1.4,1.55,1.65,"-","-"
"Launceston","R6","2 Burnie Ross (2)","Place",7.5,10,5.75,5,7.6,8,8,9,5.5,9,9,"-","-"
"Launceston","R6","4 Arcadian Ruby (4)","Place",1.16,1.12,1.18,1.14,1.15,1.13,1.01,1.14,1.17,1.14,1.18,"-","-"
"Launceston","R6","5 Dewana Natural (5)","Place",3.4,3.6,3.4,3.3,4.05,2.6,3,3.2,3.1,3.2,3.6,"-","-"
"Launceston","R6","6 Chasing Lady (6)","Place",9,14,6,5.5,9.6,12,9,10,6.5,10,12,"-","-"
"Launceston","R6","7 Stardust Lad (7)","Place",2.9,2.9,3.2,2.7,2.35,2.8,2.5,3.1,3,3.1,3.2,"-","-"
"Launceston","R6","8 Splendid Hera (8)","Place",5.5,6,5,4.4,4.4,7.25,5,6,5,6,6,"-","-"
"Launceston","R7","1 Stella Shadows (1)","Win",2.4,2.5,2.35,2.5,2.55,2.5,2.88,2.94,2.5,2.4,2.45,2.4,2.5
"Launceston","R7","2 Times Flying (2)","Win",3,2.9,2.75,2.9,2.65,3.3,3.65,3.75,3,3.1,3.2,3.1,3
"Launceston","R7","3 Is It Me (3)","Win",5,4.8,4.8,5,5.5,5,5.5,5.9,4.8,4.5,5.5,4.5,5.25
"Launceston","R7","4 Unleash The Diva (4)","Win",19,18,18,16,20.5,21,23,27,17,18,19,18,18
"Launceston","R7","5 Bedale (5)","Win",17,19,17,17,18.2,19,20,26,17,17,17,17,17
"Launceston","R7","6 Fuel On Four (6)","Win",8,8,8.5,7.5,7.2,9,9,9.8,7.5,7.5,8,7.5,7.5
"Launceston","R7","7 Hessle (7)","Win",41,41,34,34,35,41,42,70,34,41,41,41,26
"Launceston","R7","8 Wanaka (8)","Win",126,101,126,91,111,126,280,980,101,151,101,151,126
"Launceston","R7","1 Stella Shadows (1)","Place",1.2,1.24,1.2,1.22,1.17,1.14,1.08,1.16,1.17,1.16,1.27,"-","-"
"Launceston","R7","2 Times Flying (2)","Place",1.29,1.28,1.24,1.25,1.25,1.29,1.14,1.25,1.22,1.25,1.35,"-","-"
"Launceston","R7","3 Is It Me (3)","Place",1.55,1.55,1.36,1.35,1.46,1.36,1.37,1.45,1.37,1.45,1.7,"-","-"
"Launceston","R7","4 Unleash The Diva (4)","Place",3.3,3.1,3.1,2.8,3.15,3.1,2.6,3.2,2.9,3.2,3.1,"-","-"
"Launceston","R7","5 Bedale (5)","Place",3.2,3.2,3,2.8,2.65,2.88,2.6,3.1,2.7,3.1,3,"-","-"
"Launceston","R7","6 Fuel On Four (6)","Place",2,1.95,2,1.9,1.88,1.91,1.7,1.9,1.8,1.9,2,"-","-"
"Launceston","R7","7 Hessle (7)","Place",4.6,5,4.25,4.2,4.65,4.5,4.2,5.5,4.2,5.5,3.7,"-","-"
"Launceston","R7","8 Wanaka (8)","Place",15,11,7.5,6,9.1,7.75,9.5,13,6.5,13,8.5,"-","-"
"Launceston","R8","1 Highgate Molly (1)","Win",19,18,18,18,20,19,24,28,17,15,18,15,17
"Launceston","R8","2 Little Zoom (2)","Win",4.4,4,4,4,4.85,4.4,4.8,5,3.9,4,4.2,4,4.2
"Launceston","R8","3 Tide Will Turn (3)","Win",17,17,16,17,18.2,17,22,27,17,15,16,15,16
"Launceston","R8","4 Motton Lass (4)","Win",23,23,21,23,23.5,21,28,42,21,19,20,19,21
"Launceston","R8","5 Fisherman's Wish (5)","Win",1.8,1.85,1.9,1.85,1.68,2.05,2.12,2.18,1.9,2,2,2,1.95
"Launceston","R8","6 Fearsome Flirt (6)","Win",61,71,61,61,73,61,90,360,67,61,61,61,61
"Launceston","R8","7 Speedy Comet (7)","Win",151,101,126,101,111,151,210,1000,126,151,101,151,126
"Launceston","R8","8 Pollinator Ken (8)","Win",3.8,3.6,3.6,3.7,3.9,3.9,4.8,5.1,3.6,3.6,3.7,3.6,3.7
"Launceston","R8","1 Highgate Molly (1)","Place",3.1,2.7,2.8,2.6,2.45,2.7,2.4,2.7,2.6,2.7,2.8,"-","-"
"Launceston","R8","2 Little Zoom (2)","Place",1.33,1.35,1.28,1.25,1.31,1.3,1.17,1.3,1.25,1.3,1.45,"-","-"
"Launceston","R8","3 Tide Will Turn (3)","Place",2.95,2.6,2.6,2.6,2.75,2.3,2.4,2.7,2.45,2.7,2.7,"-","-"
"Launceston","R8","4 Motton Lass (4)","Place",3.4,3.1,3.1,3.1,3.25,2.8,2.75,3.1,2.8,3.1,3.2,"-","-"
"Launceston","R8","5 Fisherman's Wish (5)","Place",1.09,1.12,1.12,1.1,1.11,1.11,1.01,1.09,1.1,1.09,1.12,"-","-"
"Launceston","R8","6 Fearsome Flirt (6)","Place",5.5,6,5,4.6,6.1,6.75,5.5,6.5,4.6,6.5,5.25,"-","-"
"Launceston","R8","7 Speedy Comet (7)","Place",14,9,6.5,5.5,7.6,7.25,9,12,6,12,7.5,"-","-"
"Launceston","R8","8 Pollinator Ken (8)","Place",1.29,1.3,1.26,1.25,1.22,1.3,1.13,1.26,1.25,1.26,1.4,"-","-"
"Launceston","R9","1 Avant Danger (1)","Win",51,51,41,41,53,51,55,320,51,51,51,51,41
"Launceston","R9","2 Buzzard Zorro (2)","Win",3.5,3.5,3.6,3.5,3.35,3.9,4.1,4.3,3.6,3.6,3.7,3.6,3.7
"Launceston","R9","3 Stranger Danger (3)","Win",23,26,23,23,21.5,26,29,46,23,23,26,23,23
"Launceston","R9","4 Black Lashes (4)","Win",15,14,13,14,12.4,14,16,17.5,13,13,14,13,14
"Launceston","R9","5 Informant (5)","Win",13,12,11,12,15.2,12,13.5,15.5,11,11,12,11,10
"Launceston","R9","6 Darling Danger (6)","Win",7.5,7,7,7,6.8,8,9,9.8,7,7,7.5,7,7.5
"Launceston","R9","7 Croydon (7)","Win",4.6,4.4,4.6,4.4,4.4,5,5.7,6,4.6,4.8,5,4.8,4.8
"Launceston","R9","8 Midnight Grand (8)","Win",2.7,2.7,2.7,2.7,2.7,2.7,2.98,3.25,2.75,2.7,2.75,2.7,2.8
"Launceston","R9","1 Avant Danger (1)","Place",6.5,7,5,4.8,5.8,7,6,7,4.8,7,5.25,"-","-"
"Launceston","R9","2 Buzzard Zorro (2)","Place",1.4,1.45,1.32,1.3,1.28,1.3,1.27,1.4,1.3,1.4,1.55,"-","-"
