"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Ascot Park","R12","7 Homebush Bull (7)","Place",3.1,3.4,2.9,"-",2.95,2.4,2.5,3,"-",3,3.1,"-","-"
"Ascot Park","R12","8 Manhattan (8)","Place",1.37,1.4,1.26,"-",1.22,1.25,1.04,1.3,"-",1.3,1.33,"-","-"
"Gunnedah","R1","1 Bernie Nismo (1)","Win",2.5,2.4,2.45,2.5,2.75,2.35,2.98,3.1,2.6,2.4,2.4,2.4,2.5
"Gunnedah","R1","2 Mighty Mischief (2)","Win",8.5,8.5,8,8,5.7,8,10,11,8,8,8,8,8
"Gunnedah","R1","3 Indi's Girl (3)","Win",5,5.5,5.5,5,5.6,5.5,5.9,6.2,5,5.5,5,5.5,5
"Gunnedah","R1","4 Hillston Road (4)","Win",6.5,7.5,6.5,6,9.7,7,7.4,7.8,5.75,7,6.5,7,6
"Gunnedah","R1","6 Our Dark Ruby (6)","Win",21,23,20,21,23.5,23,23,30,21,19,19,19,19
"Gunnedah","R1","7 Roof Rattler (7)","Win",4.4,3.8,4.4,4.6,2.65,4.5,6,6.4,4,4.6,4.5,4.6,3.8
"Gunnedah","R1","8 Fairway Fury (8)","Win",12,12,11,11,7.6,11,13,14.5,11,11,11,11,11
"Gunnedah","R1","1 Bernie Nismo (1)","Place",1.62,1.55,1.38,1.35,1.68,1.4,1.34,1.5,1.37,1.5,1.55,"-","-"
"Gunnedah","R1","2 Mighty Mischief (2)","Place",3.25,3.5,3.3,3.1,2.65,2.8,2.9,3.3,3.2,3.3,3.5,"-","-"
"Gunnedah","R1","3 Indi's Girl (3)","Place",2.4,2.6,2.4,2.15,2.55,2.15,2,2.5,2.25,2.5,2.4,"-","-"
"Gunnedah","R1","4 Hillston Road (4)","Place",2.8,3.1,2.8,2.45,3.15,2.63,2.25,3,2.6,3,2.7,"-","-"
"Gunnedah","R1","6 Our Dark Ruby (6)","Place",7,7,5.5,5,7.3,7,5.75,6.5,5.5,6.5,6,"-","-"
"Gunnedah","R1","7 Roof Rattler (7)","Place",2.2,2,2.15,1.95,1.56,1.95,1.8,2.25,2.15,2.25,2.05,"-","-"
"Gunnedah","R1","8 Fairway Fury (8)","Place",4.25,4.6,4,3.8,3.25,3.75,3.6,4.2,4,4.2,4.2,"-","-"
"Gunnedah","R2","2 Star Sirius (2)","Win",13,12,13,13,15.2,13,19.5,24,13,11,13,11,13
"Gunnedah","R2","3 Hayman Beach (3)","Win",34,41,31,34,32,27,44,70,34,31,29,31,31
"Gunnedah","R2","4 Cash Run (4)","Win",3.4,3,3.4,3.4,3.05,3.5,3.85,4,3.1,3.3,3.4,3.3,3.3
"Gunnedah","R2","5 Zipping Beretta (5)","Win",41,51,34,41,32,31,48,110,41,35,34,35,34
"Gunnedah","R2","7 Mick The Master (7)","Win",1.5,1.55,1.5,1.55,1.52,1.5,1.68,1.7,1.5,1.5,1.5,1.5,1.55
"Gunnedah","R2","8 Oust The Plate (8)","Win",10,12,9.5,10,8.7,10,12.5,14.5,10,10,9.5,10,9
"Gunnedah","R2","2 Star Sirius (2)","Place",3.25,3.4,3.3,2.9,3.55,3.25,3,3.1,3.3,3.1,3.9,"-","-"
"Gunnedah","R2","3 Hayman Beach (3)","Place",6,9,5,4.4,6.6,6.75,6.5,6.5,4.8,6.5,7,"-","-"
"Gunnedah","R2","4 Cash Run (4)","Place",1.55,1.4,1.3,1.25,1.37,1.33,1.2,1.4,1.3,1.4,1.5,"-","-"
"Gunnedah","R2","5 Zipping Beretta (5)","Place",7,12,5.5,4.8,6.8,7.5,7.5,7,5,7,7.5,"-","-"
"Gunnedah","R2","7 Mick The Master (7)","Place",1.16,1.14,1.12,1.1,1.1,1.1,1.01,1.1,1.12,1.1,1.12,"-","-"
"Gunnedah","R2","8 Oust The Plate (8)","Place",2.7,3.3,2.8,2.45,2.3,2.8,2.4,2.9,2.7,2.9,2.9,"-","-"
"Gunnedah","R3","1 Lochinvar Ruby (1)","Win",5,4.8,4.6,5,4.45,4.8,6,7.2,4.6,5,4.8,5,5
"Gunnedah","R3","2 Steel Boots (2)","Win",29,21,26,23,35,31,34,960,31,23,29,23,31
"Gunnedah","R3","3 Valley Cash (3)","Win",31,31,26,29,24.5,34,23,160,31,27,29,27,31
"Gunnedah","R3","4 Bomb Noah (4)","Win",8,7.5,7.5,7,8.1,8.5,7,10.5,7,7,7.5,7,6.75
"Gunnedah","R3","5 Denawen Beach (5)","Win",13,12,13,14,14.2,13,12.5,18,12,12,13,12,11
"Gunnedah","R3","6 Blaine Keeping (6)","Win",1.45,1.55,1.5,1.55,1.47,1.55,1.67,1.86,1.5,1.55,1.52,1.55,1.55
"Gunnedah","R3","7 Hybrid Eve (7)","Win",23,21,20,20,26.5,26,28,230,21,17,19,17,23
"Gunnedah","R3","8 Rutland Morgan (8)","Win",51,41,41,41,43,41,36,140,41,41,41,41,41
"Gunnedah","R3","1 Lochinvar Ruby (1)","Place",1.4,1.5,1.3,1.27,1.26,1.33,1.22,1.4,1.25,1.4,1.55,"-","-"
"Gunnedah","R3","2 Steel Boots (2)","Place",3.75,3.2,3.4,3,3.95,3.3,3.4,3.5,3.4,3.5,3.8,"-","-"
"Gunnedah","R3","3 Valley Cash (3)","Place",3.8,4,3.4,3.6,3.75,3.75,3.4,3.9,3.4,3.9,3.8,"-","-"
"Gunnedah","R3","4 Bomb Noah (4)","Place",1.7,1.8,1.65,1.6,1.47,1.62,1.5,1.65,1.5,1.65,1.75,"-","-"
"Gunnedah","R3","5 Denawen Beach (5)","Place",2.35,2.3,2.25,2.2,2.2,1.88,2,2.3,2.15,2.3,2.2,"-","-"
"Gunnedah","R3","6 Blaine Keeping (6)","Place",1.06,1.08,1.08,1.07,1.07,1.06,1.01,1.05,1.07,1.05,1.1,"-","-"
"Gunnedah","R3","7 Hybrid Eve (7)","Place",3.3,3.2,3,2.9,3.15,3.1,2.75,2.9,2.8,2.9,3.2,"-","-"
"Gunnedah","R3","8 Rutland Morgan (8)","Place",4.5,5,4.4,4,4.65,4.2,4.2,5,3.9,5,4.4,"-","-"
"Gunnedah","R4","1 Settle (1)","Win",16,14,15,15,16.2,15,19.5,22,15,15,15,15,16
"Gunnedah","R4","3 Walk The Talk (3)","Win",3.5,3.2,3.4,3.6,3.35,3.4,3.7,3.9,3.4,3.3,3.4,3.3,3.5
"Gunnedah","R4","4 Jock (4)","Win",7,8.5,8,7,8.1,8.5,9.6,10.5,7,7.5,8,7.5,7
"Gunnedah","R4","5 Chuck Keeping (5)","Win",3.6,3.6,3.6,3.6,3.55,3.6,4,4.2,3.6,3.6,3.6,3.6,3.6
"Gunnedah","R4","6 Talk About Class (6)","Win",4.4,4.6,4.6,4.4,4.25,4.6,5.6,5.8,4.5,4.5,4.5,4.5,4.4
"Gunnedah","R4","7 Fantastic Ralph (7)","Win",5.5,5.5,5,5.5,5.6,4.8,6.8,7,5.5,5.5,5.5,5.5,5
"Gunnedah","R4","8 Levings (8)","Win",21,21,21,21,19.4,20,27,32,21,20,20,20,23
"Gunnedah","R4","1 Settle (1)","Place",5.5,2.9,4.6,4,4.65,3,4,5.5,4.6,5.5,5.75,"-","-"
"Gunnedah","R4","3 Walk The Talk (3)","Place",1.95,1.4,1.75,1.7,1.62,1.4,1.7,1.8,1.75,1.8,1.95,"-","-"
"Gunnedah","R4","4 Jock (4)","Place",3,2.2,3.2,2.8,2.95,1.95,2.6,3.2,3.2,3.2,3.2,"-","-"
"Gunnedah","R4","5 Chuck Keeping (5)","Place",2,1.45,1.85,1.75,1.92,1.36,1.7,1.9,1.8,1.9,2,"-","-"
"Gunnedah","R4","6 Talk About Class (6)","Place",2.25,1.55,2.2,2,1.8,1.5,1.95,2.25,2.1,2.25,2.3,"-","-"
"Gunnedah","R4","7 Fantastic Ralph (7)","Place",2.6,1.75,2.3,2.25,2.25,1.44,2.2,2.6,2.35,2.6,2.5,"-","-"
"Gunnedah","R4","8 Levings (8)","Place",7,3.7,5.5,5,5.6,3.25,5.25,6.5,5,6.5,7.5,"-","-"
"Gunnedah","R5","1 Panda Unleashed (1)","Win",2.9,2.9,2.8,2.8,2.6,3,3.5,3.7,2.75,2.8,2.85,2.8,2.9
"Gunnedah","R5","2 Jakey Blue (2)","Win",1.35,1.33,1.38,1.35,1.41,1.4,1.53,1.54,1.35,1.35,1.37,1.35,1.4
"Gunnedah","R5","5 Katie Keeping (5)","Win",16,18,14,15,16.2,14,20,26,15,14,14,14,16
"Gunnedah","R5","6 Ain't She Grand (6)","Win",51,61,41,41,53,41,55,150,51,46,41,46,41
"Gunnedah","R5","7 Ethical Miss (7)","Win",41,41,34,34,29,34,50,130,34,34,34,34,34
"Gunnedah","R5","8 Bonnie Maggie (8)","Win",101,101,71,67,83,81,140,1000,81,81,67,81,81
"Gunnedah","R5","1 Panda Unleashed (1)","Place",1.28,1.16,1.2,1.16,1.16,1.14,1.01,1.16,1.2,1.16,1.27,"-","-"
"Gunnedah","R5","2 Jakey Blue (2)","Place",1.07,1.04,1.06,1.02,1.02,1.05,1.01,1.04,1.04,1.04,1.06,"-","-"
"Gunnedah","R5","5 Katie Keeping (5)","Place",2.9,3.4,3,2.7,3.25,3.5,2.75,3,2.9,3,3.7,"-","-"
"Gunnedah","R5","6 Ain't She Grand (6)","Place",6,10,4.8,4,5.6,8,6.5,6.5,4.6,6.5,6.75,"-","-"
"Gunnedah","R5","7 Ethical Miss (7)","Place",5.5,7,4.4,3.9,5.6,7,5,5.5,4.4,5.5,6.25,"-","-"
"Gunnedah","R5","8 Bonnie Maggie (8)","Place",9,18,6.5,5.5,9.6,8.25,9.5,9,6,9,10,"-","-"
"Gunnedah","R6","1 Natsuko (1)","Win",15,14,13,14,12.4,14,19,26,15,14,14,14,15
"Gunnedah","R6","2 Motor City Tig (2)","Win",41,41,34,41,43,41,50,110,41,35,41,35,41
"Gunnedah","R6","3 Fantastic Dave (3)","Win",1.55,1.6,1.6,1.65,1.5,1.5,1.89,1.9,1.6,1.6,1.55,1.6,1.65
"Gunnedah","R6","4 Merry Merriwa (4)","Win",5.5,5.5,5.5,5.5,5.6,5.5,6.8,7.8,5.5,5.5,5.5,5.5,5
"Gunnedah","R6","6 Franky Scooter (6)","Win",29,26,23,26,26.5,26,34,60,23,26,26,26,26
"Gunnedah","R6","7 Sammy's Beach (7)","Win",3.8,3.9,3.8,3.9,4.25,3.9,3.9,4.2,3.75,3.9,3.9,3.9,3.6
"Gunnedah","R6","8 Big Junior (8)","Win",71,41,51,61,69,61,90,980,51,61,61,61,61
"Gunnedah","R6","1 Natsuko (1)","Place",4.25,4.2,3.7,3.5,3.15,4,3.6,4.2,3.7,4.2,4.4,"-","-"
"Gunnedah","R6","2 Motor City Tig (2)","Place",9,11,5.75,5.5,8.1,10,8,8,5.5,8,9,"-","-"
"Gunnedah","R6","3 Fantastic Dave (3)","Place",1.2,1.2,1.2,1.18,1.15,1.1,1.03,1.16,1.15,1.16,1.18,"-","-"
"Gunnedah","R6","4 Merry Merriwa (4)","Place",1.9,1.7,2.1,1.95,1.74,1.88,1.65,2.15,2.05,2.15,2,"-","-"
"Gunnedah","R6","6 Franky Scooter (6)","Place",7,7,5.25,4.8,6.6,7.5,5.5,6.5,5,6.5,6.5,"-","-"
"Gunnedah","R6","7 Sammy's Beach (7)","Place",1.6,1.7,1.6,1.4,1.66,1.53,1.45,1.7,1.52,1.7,1.7,"-","-"
"Gunnedah","R6","8 Big Junior (8)","Place",15,11,8,6.5,12.2,11,10,12,8.5,12,12,"-","-"
"Gunnedah","R7","1 Impress Spieth (1)","Win",2.4,2.2,2.35,2.4,2.4,2.45,2.86,2.96,2.4,2.5,2.5,2.5,2.45
"Gunnedah","R7","2 Ava's Milo (2)","Win",29,34,26,26,26.5,27,28,40,26,26,26,26,31
"Gunnedah","R7","3 Greysynd Fever (3)","Win",19,21,18,19,21,19,26,40,19,17,18,17,19
"Gunnedah","R7","4 Imperial Chop (4)","Win",5,5,5,5,5.1,6,5.4,5.8,5,5,5.5,5,5
"Gunnedah","R7","5 Genuine Article (5)","Win",26,26,23,23,26.5,27,25,44,26,23,26,23,21
"Gunnedah","R7","6 His Fernando (6)","Win",3.8,3.9,3.7,3.7,3.6,4.2,4.1,4.4,3.75,3.7,3.9,3.7,3.9
"Gunnedah","R7","7 Get Up Tiger (7)","Win",8.5,9.5,8.5,9.5,10.2,8.5,12.5,14.5,8,8.5,8.5,8.5,9
"Gunnedah","R7","8 Prince Vinnie (8)","Win",10,9.5,10,10,8.7,11,14.5,17,9.5,9,10,9,10
"Gunnedah","R7","1 Impress Spieth (1)","Place",1.25,1.22,1.24,1.22,1.25,1.2,1.09,1.22,1.22,1.22,1.3,"-","-"
"Gunnedah","R7","2 Ava's Milo (2)","Place",4.5,4.4,4,3.9,3.45,3.75,3.9,4.5,3.8,4.5,4.4,"-","-"
"Gunnedah","R7","3 Greysynd Fever (3)","Place",3.7,3.6,3.4,3.4,3.75,3.1,3.1,3.4,3.1,3.4,3.4,"-","-"
"Gunnedah","R7","4 Imperial Chop (4)","Place",1.65,1.65,1.5,1.45,1.52,1.67,1.45,1.65,1.45,1.65,1.7,"-","-"
"Gunnedah","R7","5 Genuine Article (5)","Place",4,3.9,3.8,3.9,3.45,3.6,3.75,4.2,3.9,4.2,3.6,"-","-"
"Gunnedah","R7","6 His Fernando (6)","Place",1.45,1.45,1.34,1.3,1.41,1.4,1.29,1.4,1.3,1.4,1.55,"-","-"
"Gunnedah","R7","7 Get Up Tiger (7)","Place",2.15,2.3,2.2,2.15,2.3,1.88,1.9,2.2,2.05,2.2,2.25,"-","-"
"Gunnedah","R7","8 Prince Vinnie (8)","Place",2.45,2.3,2.35,2.25,2.05,2.1,2,2.3,2.2,2.3,2.4,"-","-"
"Gunnedah","R8","1 Snowfest (1)","Win",5.5,5,4.8,4.8,5.6,5.5,6,6.8,5,5,5,5,5
"Gunnedah","R8","2 Another Julia (2)","Win",5.5,5.5,5.5,5.5,6,6,6.4,7.2,5.25,5.5,6,5.5,5.75
"Gunnedah","R8","3 Five Mile Rose (3)","Win",7,7,7,7,6.9,7.5,8.6,9.8,7,6.5,7,6.5,7
"Gunnedah","R8","4 Joe Cargo (4)","Win",3,3.1,3.1,3.4,3.25,3.3,3.6,3.75,2.9,3.4,3.3,3.4,3.3
"Gunnedah","R8","5 Rutland Snickers (5)","Win",9,9,8.5,9.5,8.2,9.5,9.6,11,9,8.5,9,8.5,9
"Gunnedah","R8","6 Solicitor (6)","Win",61,51,51,51,39,51,50,100,51,46,51,46,41
"Gunnedah","R8","7 Chancy Nancy (7)","Win",7,6,6.5,5.5,5.7,7,7.4,8.2,6.5,6,6.5,6,6.25
"Gunnedah","R8","8 Lola Mcgraw (8)","Win",11,10,10,11,9.7,10,13.5,17,10,9.5,11,9.5,10
"Gunnedah","R8","1 Snowfest (1)","Place",1.75,1.75,1.65,1.6,1.76,1.75,1.55,1.75,1.5,1.75,1.85,"-","-"
"Gunnedah","R8","2 Another Julia (2)","Place",1.75,1.85,1.8,1.6,1.72,1.7,1.6,1.85,1.75,1.85,1.95,"-","-"
"Gunnedah","R8","3 Five Mile Rose (3)","Place",2,2.1,2.1,2.05,1.8,1.75,1.85,2,1.95,2,2.15,"-","-"
"Gunnedah","R8","4 Joe Cargo (4)","Place",1.4,1.45,1.3,1.3,1.36,1.33,1.23,1.45,1.3,1.45,1.5,"-","-"
"Gunnedah","R8","5 Rutland Snickers (5)","Place",2.4,2.4,2.3,2.3,2.3,2.1,2.1,2.35,2.25,2.35,2.45,"-","-"
"Gunnedah","R8","6 Solicitor (6)","Place",8.5,8,5.75,5.5,7.1,7,6.5,7.5,5.5,7.5,5.5,"-","-"
"Gunnedah","R8","7 Chancy Nancy (7)","Place",2,1.95,2.05,2,1.8,1.91,1.75,1.9,1.95,1.9,2.05,"-","-"
"Gunnedah","R8","8 Lola Mcgraw (8)","Place",2.85,2.5,2.5,2.6,2.2,2.2,2.25,2.5,2.5,2.5,2.5,"-","-"
"Gunnedah","R9","1 Secret Sumatra (1)","Win",8.5,8.5,8,9,8.1,9.5,11,11.5,8,8.5,8.5,8.5,8.5
"Gunnedah","R9","2 Gunnell Girl (2)","Win",15,16,14,14,12.4,16,17,18,15,14,14,14,14
"Gunnedah","R9","3 Peach Perfect (3)","Win",26,31,23,23,26.5,26,29,36,26,23,23,23,21
"Gunnedah","R9","4 San Fran (4)","Win",3.6,3.7,3.6,3.6,3.2,3.9,4.2,4.3,3.6,3.6,3.8,3.6,3.7
"Gunnedah","R9","5 Hey Ella (5)","Win",10,10,10,9.5,12.2,10,11,12,10,9.5,10,9.5,10
"Gunnedah","R9","6 Diva Ethics (6)","Win",2.7,2.3,2.6,2.6,2.75,2.6,3.3,3.35,2.6,2.7,2.7,2.7,2.7
"Gunnedah","R9","8 Slick Olive (8)","Win",7,6.5,6.5,6.5,7.1,7,8,8.4,6.5,6.5,6.5,6.5,6.75
"Gunnedah","R9","9 Tralee Luna (7)","Win",10,11,10,11,10.4,12,11.5,12.5,10,10,11,10,10
"Gunnedah","R9","1 Secret Sumatra (1)","Place",2.25,2,2.15,2.05,2,2.05,1.85,2.3,2.1,2.3,2.3,"-","-"
"Gunnedah","R9","2 Gunnell Girl (2)","Place",3.25,3.2,3.1,3,2.65,3,2.9,3.1,2.8,3.1,3.1,"-","-"
"Gunnedah","R9","3 Peach Perfect (3)","Place",4.4,5,4,3.9,4.25,4.2,4,4.4,3.7,4.4,3.7,"-","-"
"Gunnedah","R9","4 San Fran (4)","Place",1.45,1.5,1.32,1.3,1.36,1.4,1.31,1.45,1.32,1.45,1.55,"-","-"
"Gunnedah","R9","5 Hey Ella (5)","Place",2.6,2.4,2.4,2.35,2.5,1.95,2.2,2.45,2.3,2.45,2.5,"-","-"
"Gunnedah","R9","6 Diva Ethics (6)","Place",1.33,1.28,1.28,1.25,1.31,1.29,1.15,1.28,1.25,1.28,1.45,"-","-"
"Gunnedah","R9","8 Slick Olive (8)","Place",2.05,1.95,2,1.9,2.05,1.8,1.75,1.95,1.85,1.95,2.1,"-","-"
"Gunnedah","R9","9 Tralee Luna (7)","Place",2.6,2.6,2.45,2.45,2.15,2.2,2.25,2.5,2.4,2.5,2.6,"-","-"
"Gunnedah","R10","1 Cash For Kota (1)","Win",6,5.5,6,5.5,6.1,7,7,8,5.5,5.5,6.5,5.5,6
"Gunnedah","R10","2 Tipsy Ethics (2)","Win",1.6,1.6,1.6,1.7,1.6,1.65,1.68,1.75,1.65,1.7,1.65,1.7,1.65
"Gunnedah","R10","3 Kuta Beach (3)","Win",81,81,61,67,55,67,85,210,71,61,67,61,81
"Gunnedah","R10","5 Fiery Chana (5)","Win",19,19,18,19,19.2,19,28,44,17,16,18,16,15
"Gunnedah","R10","6 One Number Away (6)","Win",34,41,31,29,35,34,40,80,31,27,29,27,34
"Gunnedah","R10","7 Return An Earn (7)","Win",5.5,5.5,5.5,5.5,6.1,5.5,7.4,8.2,5.25,5,5.5,5,5.25
"Gunnedah","R10","9 Rutland Jack (4)","Win",8,7,7.5,7.5,6.5,7.5,11,12,7,7,7.5,7,6.75
"Gunnedah","R10","10 Miss Kingsleigh (8)","Win",81,51,61,61,61,81,90,300,61,71,81,71,61
"Gunnedah","R10","1 Cash For Kota (1)","Place",1.5,1.55,1.4,1.35,1.37,1.57,1.35,1.5,1.37,1.5,1.65,"-","-"
"Gunnedah","R10","2 Tipsy Ethics (2)","Place",1.08,1.12,1.09,1.08,1.09,1.06,1.01,1.07,1.08,1.07,1.08,"-","-"
"Gunnedah","R10","3 Kuta Beach (3)","Place",7.5,8,5.25,5,6.6,6.75,6.5,6.5,5,6.5,6.25,"-","-"
"Gunnedah","R10","5 Fiery Chana (5)","Place",3.1,2.9,2.9,2.9,2.85,2.5,2.5,2.8,2.7,2.8,2.5,"-","-"
"Gunnedah","R10","6 One Number Away (6)","Place",3.9,4.8,3.9,3.8,4.25,3.75,3.6,3.9,3.7,3.9,3.9,"-","-"
"Gunnedah","R10","7 Return An Earn (7)","Place",1.45,1.4,1.4,1.35,1.46,1.36,1.26,1.45,1.35,1.45,1.65,"-","-"
"Gunnedah","R10","9 Rutland Jack (4)","Place",1.75,1.7,1.75,1.65,1.54,1.62,1.55,1.7,1.6,1.7,1.8,"-","-"
"Gunnedah","R10","10 Miss Kingsleigh (8)","Place",7.5,6,5.5,5,6.1,7,6,7.5,5.5,7.5,5.25,"-","-"
"Gunnedah","R11","1 Two Odd Socks (1)","Win",6,5.5,6,5.5,5.9,6.5,7.2,8,5.5,5.5,6,5.5,6
"Gunnedah","R11","3 Spirit Chana (3)","Win",26,23,23,23,19.8,26,30,46,21,20,23,20,26
"Gunnedah","R11","4 Dam Panama (4)","Win",10,9,9.5,10,10.8,10,12,13.5,9.5,8.5,9.5,8.5,10
"Gunnedah","R11","5 Imperial Audrey (5)","Win",15,13,13,13,15.2,16,18,20,13,13,14,13,13
"Gunnedah","R11","6 Salsa Ethics (6)","Win",8.5,7,8,8,7,8.5,11,12.5,7.5,7,8.5,7,7
"Gunnedah","R11","7 Five Leaf Clover (7)","Win",71,61,61,61,67,71,75,180,61,61,61,61,71
"Gunnedah","R11","8 Salamat (8)","Win",1.55,1.65,1.55,1.65,1.62,1.6,1.73,1.75,1.6,1.65,1.57,1.65,1.65
"Gunnedah","R11","9 Snooping (2)","Win",19,17,18,18,15.4,20,22,29,17,16,18,16,19
"Gunnedah","R11","1 Two Odd Socks (1)","Place",1.55,1.6,1.45,1.35,1.38,1.44,1.4,1.55,1.37,1.55,1.75,"-","-"
"Gunnedah","R11","3 Spirit Chana (3)","Place",3.7,3.6,3.3,3.2,3.35,3.1,3.1,3.4,3.1,3.4,3.6,"-","-"
"Gunnedah","R11","4 Dam Panama (4)","Place",2.05,2.1,2,2.05,1.96,1.8,1.8,1.95,1.9,1.95,2.25,"-","-"
"Gunnedah","R11","5 Imperial Audrey (5)","Place",2.85,2.5,2.35,2.3,2.35,2.4,2.2,2.6,2.3,2.6,2.5,"-","-"
"Gunnedah","R11","6 Salsa Ethics (6)","Place",1.85,1.8,1.85,1.7,1.82,1.8,1.6,1.75,1.85,1.75,1.85,"-","-"
"Gunnedah","R11","7 Five Leaf Clover (7)","Place",7,7,5.25,5,5.1,6.75,6,7,4.8,7,6.25,"-","-"
"Gunnedah","R11","8 Salamat (8)","Place",1.08,1.12,1.09,1.09,1.08,1.06,1.01,1.07,1.08,1.07,1.12,"-","-"
"Gunnedah","R11","9 Snooping (2)","Place",3.1,2.9,3,2.9,3.05,2.8,2.6,2.9,2.8,2.9,3.1,"-","-"
"Gunnedah","R12","1 Red Light Roxy (1)","Win",51,61,41,61,53,51,50,120,51,46,51,46,51
"Gunnedah","R12","3 Gus And Dodo (3)","Win",4.2,4.8,4,4,4.25,4.5,4.1,4.8,4.2,4.2,4.4,4.2,4
"Gunnedah","R12","4 Might Make It (4)","Win",31,31,31,29,29.5,31,36,60,31,26,29,26,31
"Gunnedah","R12","5 Federal Lotus (5)","Win",10,10,10,10,10.2,11,13.5,15.5,10,9,10,9,10
"Gunnedah","R12","6 Greysynd Tania (6)","Win",13,14,13,13,14.2,14,14.5,18,12,12,13,12,14
"Gunnedah","R12","7 Cody The Champ (7)","Win",5.5,5.5,5.5,5.5,5.2,5.5,6.4,7,5.25,5,5.5,5,5.5
"Gunnedah","R12","8 Kung Fu Panda (8)","Win",1.8,1.7,1.8,1.8,1.8,1.85,2.2,2.24,1.8,1.9,1.85,1.9,1.85
"Gunnedah","R12","9 Deb's Pistol (2)","Win",81,51,71,81,83,81,90,300,61,81,81,81,71
"Gunnedah","R12","1 Red Light Roxy (1)","Place",5,7,4.6,4.6,5.3,6.5,5.25,6,4.6,6,5,"-","-"
"Gunnedah","R12","3 Gus And Dodo (3)","Place",1.4,1.5,1.3,1.27,1.36,1.4,1.24,1.4,1.25,1.4,1.45,"-","-"
"Gunnedah","R12","4 Might Make It (4)","Place",4,4.2,4,3.8,3.8,3.6,3.6,4,3.6,4,3.9,"-","-"
"Gunnedah","R12","5 Federal Lotus (5)","Place",2.1,2.1,2.15,2.1,1.94,1.95,1.85,2.05,2,2.05,2.2,"-","-"
"Gunnedah","R12","6 Greysynd Tania (6)","Place",2.7,2.5,2.4,2.35,2.4,2.1,2.1,2.45,2.25,2.45,2.6,"-","-"
"Gunnedah","R12","7 Cody The Champ (7)","Place",1.55,1.55,1.4,1.37,1.37,1.36,1.35,1.5,1.35,1.5,1.65,"-","-"
"Gunnedah","R12","8 Kung Fu Panda (8)","Place",1.13,1.12,1.12,1.1,1.11,1.08,1.01,1.1,1.1,1.1,1.15,"-","-"
"Gunnedah","R12","9 Deb's Pistol (2)","Place",9,6,5.75,5,6.8,6.75,6,8.5,5.5,8.5,6,"-","-"
"Temora","R1","1 Chopper's Honey (1)","Win",61,51,51,51,63,61,80,260,51,51,61,51,51
"Temora","R1","2 Impress Kuta (2)","Win",4.4,4.2,4.4,4.5,4.05,4.6,5.1,5.3,4.2,4.2,4.4,4.2,4.4
"Temora","R1","3 Silvertree Scar (3)","Win",16,14,15,12,15.2,15,16,17.5,15,13,14,13,15
"Temora","R1","4 Pa Kettle (4)","Win",21,19,20,17,18.2,23,29,36,19,19,21,19,19
"Temora","R1","5 Impress Seminyak (5)","Win",7.5,8,8,7.5,6.3,9,10,11,7.5,8,8.5,8,7
"Temora","R1","6 Bright Henry (6)","Win",3.6,3.9,3.8,3.8,4.05,4.2,4.5,4.7,3.75,3.8,3.9,3.8,3.7
"Temora","R1","7 Nugget Ned (7)","Win",10,9,9,6.5,8.4,9.5,12.5,14,9,9,9.5,9,7.5
"Temora","R1","8 Ding's Sandy (8)","Win",2.8,2.8,2.7,2.8,2.8,2.7,3.2,3.3,2.9,2.8,2.75,2.8,2.8
"Temora","R1","1 Chopper's Honey (1)","Place",8.5,7,5.5,5,5.6,7,6,7,5.5,7,5.5,"-","-"
"Temora","R1","2 Impress Kuta (2)","Place",1.55,1.55,1.4,1.37,1.46,1.53,1.35,1.5,1.37,1.5,1.65,"-","-"
"Temora","R1","3 Silvertree Scar (3)","Place",3.25,3,3.2,3.2,3.2,2.25,2.75,2.9,2.7,2.9,2.9,"-","-"
"Temora","R1","4 Pa Kettle (4)","Place",3.8,3.6,3.7,3.5,3.15,3.5,3.25,3.7,3.5,3.7,3.3,"-","-"
"Temora","R1","5 Impress Seminyak (5)","Place",2.05,2.1,2.15,2.05,2.05,2,1.85,2.15,2.1,2.15,2,"-","-"
"Temora","R1","6 Bright Henry (6)","Place",1.45,1.5,1.34,1.32,1.41,1.44,1.31,1.45,1.3,1.45,1.5,"-","-"
"Temora","R1","7 Nugget Ned (7)","Place",2.5,2.3,2.3,2.2,1.88,1.79,2,2.3,2.1,2.3,2.1,"-","-"
"Temora","R1","8 Ding's Sandy (8)","Place",1.33,1.35,1.28,1.27,1.29,1.22,1.17,1.28,1.25,1.28,1.35,"-","-"
"Temora","R2","1 Bianca's Secret (1)","Win",17,17,16,16,14.4,17,21,28,17,16,17,16,16
"Temora","R2","2 Shiralee (2)","Win",5,5,5,4.8,4.85,5.5,6,6.4,5,4.8,5.5,4.8,5.25
"Temora","R2","3 Paw Perez (3)","Win",19,21,19,19,19.6,20,24,36,19,17,19,17,19
"Temora","R2","4 Yathong Tiger (4)","Win",29,31,26,26,32,34,28,48,31,27,29,27,26
"Temora","R2","5 Another Promise (5)","Win",81,51,71,67,83,81,40,990,61,91,91,91,81
"Temora","R2","6 Mawonga Man (6)","Win",12,13,12,13,15.2,13,15.5,18,12,11,12,11,12
