"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Shepparton","R6","1 Shrek's Brother (1)","Place",1.85,1.75,1.8,1.6,1.76,1.75,1.5,1.7,1.75,1.7,1.85,"-","-"
"Shepparton","R6","2 Life Awaits (2)","Place",3.3,2.8,3.3,2.6,2.45,3.2,2.5,2.9,2.9,2.9,2.9,"-","-"
"Shepparton","R6","3 Dear Carla Lou (3)","Place",1.03,1.04,1.05,1.02,1.03,1.05,1.01,1.02,1.01,1.02,1.04,"-","-"
"Shepparton","R6","4 High Cotton (4)","Place",2.2,2,1.85,1.85,1.74,1.8,1.7,1.95,2,1.95,2.1,"-","-"
"Shepparton","R6","5 Miss Maisie (5)","Place",2.65,2.1,2.2,1.95,2.25,2.25,1.8,2.05,2.2,2.05,2.2,"-","-"
"Shepparton","R6","6 Magic Moon Beam (6)","Place",12,8,5.75,5,8.1,7,7,8.5,5.5,8.5,6.75,"-","-"
"Shepparton","R6","7 Market Jet (7)","Place",2.2,2,2.2,1.9,1.84,2.05,1.7,1.95,2,1.95,2.1,"-","-"
"Shepparton","R6","8 Aston Hooked (8)","Place",2.05,1.85,2.1,1.85,1.96,1.91,1.6,1.85,1.9,1.85,1.95,"-","-"
"Shepparton","R7","2 Shaggy Bear (2)","Win",17,17,17,17,17.2,17,1.4,1000,17,17,17,17,17
"Shepparton","R7","3 Out The Window (3)","Win",1.9,1.9,1.9,1.9,1.8,1.9,1.9,1000,1.9,1.9,1.85,1.9,1.9
"Shepparton","R7","4 Chill Out Roy (4)","Win",23,23,23,23,23.5,23,1.4,1000,23,23,23,23,23
"Shepparton","R7","5 Husky Bailey (5)","Win",5.5,5.5,5.5,5.5,5.6,5.5,1.4,1000,5.5,5.5,5.5,5.5,5.5
"Shepparton","R7","7 Jayden (7)","Win",3.2,3.2,3.3,3.2,3.35,3.3,1.4,1000,3.1,3.2,3.3,3.2,3.2
"Shepparton","R7","8 Moraine Piper (8)","Win",6,6,6,6,6.1,6,1.4,1000,6,6,6,6,6
"Shepparton","R7","2 Shaggy Bear (2)","Place",5,5,4.6,4,4.55,6,4.2,5,4.4,5,4.8,"-","-"
"Shepparton","R7","3 Out The Window (3)","Place",1.33,1.3,1.26,1.25,1.26,1.25,1.07,1.25,1.25,1.25,1.3,"-","-"
"Shepparton","R7","4 Chill Out Roy (4)","Place",7,7,5.5,4.8,7.1,8,5.5,6,5,6,6,"-","-"
"Shepparton","R7","5 Husky Bailey (5)","Place",2.3,2.3,2.25,2.15,1.9,1.95,1.9,2.25,2.2,2.25,2.3,"-","-"
"Shepparton","R7","7 Jayden (7)","Place",1.7,1.65,1.55,1.37,1.62,1.62,1.35,1.6,1.5,1.6,1.65,"-","-"
"Shepparton","R7","8 Moraine Piper (8)","Place",2.4,2.4,2.4,2.25,2.5,2.15,2,2.4,2.4,2.4,2.45,"-","-"
"Shepparton","R8","1 County Kildare (1)","Win",5,5,5,5,4.85,5,4.8,1000,4.8,5,5,5,5.25
"Shepparton","R8","2 Joe The Goose (2)","Win",34,31,34,29,27.5,34,22,1000,31,34,29,34,34
"Shepparton","R8","3 One Knee Noni (3)","Win",21,19,20,19,18.4,20,15.5,1000,19,20,19,20,21
"Shepparton","R8","4 No Words (4)","Win",5,4.8,5,4.8,4.65,5,4.7,1000,4.8,5,4.8,5,5.25
"Shepparton","R8","5 Rhubarb (5)","Win",5,5,5,4.6,5.1,5,4.4,1000,4.8,5,5,5,5
"Shepparton","R8","6 Two Bays (6)","Win",15,14,15,14,16.2,15,13,1000,15,15,15,15,16
"Shepparton","R8","7 Make The Cut (7)","Win",2.6,2.5,2.45,2.45,2.65,2.4,2.5,9.4,2.4,2.5,2.5,2.5,2.6
"Shepparton","R8","8 Soda Duke (8)","Win",5,5,5,5,5.3,5,4.8,1000,4.8,5,5,5,5.25
"Shepparton","R8","1 County Kildare (1)","Place",1.75,1.65,1.65,1.5,1.6,1.62,1.4,1.6,1.65,1.6,1.75,"-","-"
"Shepparton","R8","2 Joe The Goose (2)","Place",5.5,4.8,5,4,3.85,7,4.2,5,4.4,5,4.4,"-","-"
"Shepparton","R8","3 One Knee Noni (3)","Place",4,3.4,3.9,3.4,3.25,3.6,3,3.6,3.6,3.6,3.4,"-","-"
"Shepparton","R8","4 No Words (4)","Place",1.75,1.65,1.7,1.5,1.66,1.57,1.4,1.6,1.6,1.6,1.75,"-","-"
"Shepparton","R8","5 Rhubarb (5)","Place",1.75,1.65,1.7,1.55,1.72,1.73,1.4,1.6,1.65,1.6,1.7,"-","-"
"Shepparton","R8","6 Two Bays (6)","Place",3.5,2.8,3.4,2.9,3.35,3.3,2.5,3,3.2,3,3,"-","-"
"Shepparton","R8","7 Make The Cut (7)","Place",1.33,1.28,1.28,1.25,1.29,1.25,1.1,1.22,1.25,1.22,1.33,"-","-"
"Shepparton","R8","8 Soda Duke (8)","Place",1.75,1.65,1.7,1.55,1.66,1.62,1.4,1.6,1.65,1.6,1.75,"-","-"
"Shepparton","R9","1 Market Rose (1)","Win",3.8,3.5,3.7,3.6,3.5,3.9,3.5,1000,3.5,3.7,3.6,3.7,3.7
"Shepparton","R9","2 Pitman Go Fast (2)","Win",34,34,26,26,35,35,18,1000,34,35,34,35,31
"Shepparton","R9","3 Money Grab (3)","Win",10,9.5,9,9,9.2,8.5,8.2,1000,9,9.5,9,9.5,9.5
"Shepparton","R9","4 Squiggly Izzy (4)","Win",41,34,26,34,24.5,41,25,1000,34,41,34,41,41
"Shepparton","R9","5 Thorny Devil (5)","Win",2.5,2.4,2.4,2.3,2.35,2.45,2.4,2.62,2.3,2.45,2.4,2.45,2.45
"Shepparton","R9","6 Pinaroo Flyer (6)","Win",10,10,9.5,10,10,10,9.6,1000,9.5,10,10,10,10
"Shepparton","R9","7 Louie Cabang (7)","Win",4.4,4.2,4.2,3.9,4.3,4.4,3.85,18.5,4.2,4.4,4.4,4.4,4.4
"Shepparton","R9","8 Wave In Sea (8)","Win",6,6,5.5,5.5,6.1,5,4.8,1000,5.75,6,6,6,5.75
"Shepparton","R9","1 Market Rose (1)","Place",1.45,1.4,1.4,1.3,1.41,1.5,1.21,1.4,1.32,1.4,1.45,"-","-"
"Shepparton","R9","2 Pitman Go Fast (2)","Place",4.8,4.8,4.6,4,5.1,5.75,4.2,5,4.6,5,3.9,"-","-"
"Shepparton","R9","3 Money Grab (3)","Place",2.75,2.2,2.4,2.2,2.3,2.15,1.9,2.25,2.25,2.25,2.25,"-","-"
"Shepparton","R9","4 Squiggly Izzy (4)","Place",6.5,4.8,4.6,4.2,4.05,6.5,4.4,5.5,4.6,5.5,4.4,"-","-"
"Shepparton","R9","5 Thorny Devil (5)","Place",1.29,1.24,1.28,1.25,1.25,1.25,1.05,1.2,1.25,1.2,1.27,"-","-"
"Shepparton","R9","6 Pinaroo Flyer (6)","Place",2.75,2.3,2.5,2.3,2.1,2.2,2,2.3,2.4,2.3,2.3,"-","-"
"Shepparton","R9","7 Louie Cabang (7)","Place",1.55,1.5,1.55,1.35,1.52,1.5,1.3,1.5,1.45,1.5,1.6,"-","-"
"Shepparton","R9","8 Wave In Sea (8)","Place",1.85,1.75,1.95,1.65,1.76,1.67,1.5,1.75,1.9,1.75,1.75,"-","-"
"Shepparton","R10","1 Aeroplane Arrow (1)","Win",6.5,6.5,6.5,6.5,7.1,6.5,6.2,1000,6.5,6.5,6.5,6.5,7
"Shepparton","R10","2 Always Mia (2)","Win",19,18,19,18,17.4,19,17,1000,19,19,18,19,19
"Shepparton","R10","3 Aston Fulham (3)","Win",21,21,21,21,23.5,21,17,1000,21,21,21,21,23
"Shepparton","R10","4 Valletta Pearl (4)","Win",2.4,2.3,2.35,2.3,2.45,2.35,2.26,9,2.3,2.35,2.35,2.35,2.4
"Shepparton","R10","6 Thermal Spark (6)","Win",10,10,10,10,11.2,10,9.6,1000,10,10,10,10,11
"Shepparton","R10","7 Canya Wildfire (7)","Win",7.5,7.5,7.5,6.5,7.6,11,7.2,1000,7.5,7.5,7.5,7.5,7.5
"Shepparton","R10","8 Revenge Speckle (8)","Win",2.5,2.4,2.4,2.4,2.15,2.35,2.36,9.2,2.4,2.4,2.3,2.4,2.45
"Shepparton","R10","1 Aeroplane Arrow (1)","Place",2.8,2.7,2.8,2.6,2.9,2.4,2.25,2.8,2.85,2.8,2.9,"-","-"
"Shepparton","R10","2 Always Mia (2)","Place",6.5,6,5.5,4.8,4.8,8,5,6,5.5,6,5.75,"-","-"
"Shepparton","R10","3 Aston Fulham (3)","Place",7,7,5.75,5,7.1,7.5,5.5,6.5,5.5,6.5,6.5,"-","-"
"Shepparton","R10","4 Valletta Pearl (4)","Place",1.57,1.45,1.38,1.32,1.43,1.4,1.19,1.45,1.37,1.45,1.5,"-","-"
"Shepparton","R10","6 Thermal Spark (6)","Place",3.75,3.6,3.9,3.6,3.95,3.3,3,3.8,3.8,3.8,3.9,"-","-"
"Shepparton","R10","7 Canya Wildfire (7)","Place",3.1,2.9,3.2,3,3.15,2.7,2.5,3.1,3.2,3.1,3,"-","-"
"Shepparton","R10","8 Revenge Speckle (8)","Place",1.6,1.45,1.38,1.35,1.32,1.36,1.19,1.45,1.37,1.45,1.5,"-","-"
"Shepparton","R11","1 Dave (1)","Win",2.6,2.5,2.6,2.5,2.35,2.6,2.5,9.4,2.5,2.6,2.5,2.6,2.6
"Shepparton","R11","2 Hectic Harry (2)","Win",10,10,10,10,11.2,10,8.6,1000,10,10,10,10,11
"Shepparton","R11","3 Zinzan Sammy (3)","Win",4.2,4.2,4.2,4.2,4.45,4.2,3.7,1000,4.2,4.2,4.2,4.2,4.4
"Shepparton","R11","4 Half Mac (4)","Win",15,14,14,14,12.4,14,11,1000,13,14,13,14,15
"Shepparton","R11","6 Masseter (6)","Win",8.5,8.5,8.5,8.5,7.7,8.5,7.6,1000,8.5,8.5,8,8.5,9
"Shepparton","R11","7 Aeroplane Fury (7)","Win",21,21,21,21,23.5,21,15,1000,21,21,21,21,23
"Shepparton","R11","8 Nicmac Star (8)","Win",2.8,2.8,2.75,2.65,2.8,2.7,2.8,11,2.75,2.8,2.8,2.8,2.8
"Shepparton","R11","1 Dave (1)","Place",1.65,1.55,1.45,1.35,1.37,1.5,1.27,1.55,1.4,1.55,1.55,"-","-"
"Shepparton","R11","2 Hectic Harry (2)","Place",3.75,3.8,3.8,3.7,4.05,3.3,3.1,3.9,3.9,3.9,4,"-","-"
"Shepparton","R11","3 Zinzan Sammy (3)","Place",2.15,2.1,2.05,2.05,2.2,1.88,1.7,2.1,2.05,2.1,2.15,"-","-"
"Shepparton","R11","4 Half Mac (4)","Place",5.5,5,4.8,4.2,4.05,5,4,5,4.6,5,5,"-","-"
"Shepparton","R11","6 Masseter (6)","Place",3.4,3.3,3.5,3.3,3.1,3.25,2.75,3.4,3.3,3.4,3.5,"-","-"
"Shepparton","R11","7 Aeroplane Fury (7)","Place",7,7,5.75,5,7.1,8,5.75,7,5.5,7,6.75,"-","-"
"Shepparton","R11","8 Nicmac Star (8)","Place",1.72,1.6,1.6,1.45,1.62,1.53,1.31,1.6,1.6,1.6,1.65,"-","-"
"Shepparton","R12","1 Classy Shifter (1)","Win",10,10,10,10,9.2,10,9.6,1000,9.5,10,9.5,10,11
"Shepparton","R12","2 Tinker Dan (2)","Win",5,5,5,5,5.3,5,4.8,1000,4.8,5,5,5,5.25
"Shepparton","R12","3 Borough Bound (3)","Win",10,9,9.5,9,8.7,9.5,8.6,1000,9,9.5,9,9.5,10
"Shepparton","R12","4 Banora Point (4)","Win",2.8,2.8,2.7,2.75,2.85,2.6,2.8,10,2.6,2.7,2.75,2.7,2.8
"Shepparton","R12","5 Ace Redeemer (5)","Win",10,10,10,10,9.2,10,9.6,1000,9.5,10,9.5,10,11
"Shepparton","R12","6 Bree Cabang (6)","Win",4,3.8,3.9,3.8,3.65,3.9,3.8,1000,3.75,3.9,3.8,3.9,4
"Shepparton","R12","7 Solid Ground (7)","Win",13,12,12,12,10.4,12,10,1000,12,12,11,12,13
"Shepparton","R12","8 Rivia Akira (8)","Win",7.5,7,7,7,7.6,7,6.6,1000,7,7,7,7,7.5
"Shepparton","R12","1 Classy Shifter (1)","Place",2.9,2.5,2.6,2.4,2.75,2.7,2.2,2.45,2.45,2.45,2.6,"-","-"
"Shepparton","R12","2 Tinker Dan (2)","Place",1.75,1.75,1.8,1.6,1.76,1.67,1.5,1.65,1.75,1.65,1.8,"-","-"
"Shepparton","R12","3 Borough Bound (3)","Place",2.9,2.3,2.6,2.25,2.1,2.3,2.1,2.4,2.45,2.4,2.45,"-","-"
"Shepparton","R12","4 Banora Point (4)","Place",1.4,1.35,1.3,1.25,1.34,1.33,1.15,1.28,1.3,1.28,1.4,"-","-"
"Shepparton","R12","5 Ace Redeemer (5)","Place",2.9,2.5,2.7,2.4,2.15,2.3,2.2,2.45,2.5,2.45,2.6,"-","-"
"Shepparton","R12","6 Bree Cabang (6)","Place",1.55,1.55,1.5,1.35,1.52,1.53,1.33,1.5,1.45,1.5,1.6,"-","-"
"Shepparton","R12","7 Solid Ground (7)","Place",3.2,2.8,3.1,2.6,2.55,2.8,2.4,2.8,2.9,2.8,2.8,"-","-"
"Shepparton","R12","8 Rivia Akira (8)","Place",2.25,2,2.2,2.05,2.2,2,1.75,2,2.15,2,2.15,"-","-"
"Cannington","R10","1 Night Moon (1)","Win","-",5,5,4.8,4.45,5,5.5,5.8,4.8,4.8,4.8,4.8,4.8
"Cannington","R10","2 Fidel Pronto (2)","Win","-",21,17,18,18.2,17,21,25,19,17,17,17,18
"Cannington","R10","4 Disco Daisy (4)","Win","-",4.2,4.6,4.4,4.85,4.4,5.1,5.3,4.4,4.2,4.4,4.2,4.2
"Cannington","R10","5 Midnight Mass (5)","Win","-",11,10,10,11,11,13,14,10,10,11,10,9.5
"Cannington","R10","7 Aston Kennedy (7)","Win","-",4.8,4.6,4.4,3.85,4.5,5,5.2,4.5,4.6,4.5,4.6,4
"Cannington","R10","8 Page One News (8)","Win","-",2.4,2.5,2.6,2.65,2.8,3.05,3.15,2.5,2.6,2.65,2.6,2.7
"Cannington","R10","1 Night Moon (1)","Place","-",2.3,2.15,1.9,1.86,1.91,1.95,2.2,2.05,2.2,2.25,"-","-"
"Cannington","R10","2 Fidel Pronto (2)","Place","-",7,4.6,4.2,4.7,5.25,5.25,5.5,4.4,5.5,5.75,"-","-"
"Cannington","R10","4 Disco Daisy (4)","Place","-",2.1,2.05,1.9,2.1,1.8,1.8,2,1.95,2,2.1,"-","-"
"Cannington","R10","5 Midnight Mass (5)","Place","-",4.2,3.5,3.2,3.55,3.4,3.25,3.6,3.6,3.6,3.7,"-","-"
"Cannington","R10","7 Aston Kennedy (7)","Place","-",2.3,2.05,1.9,2,1.91,1.8,2.1,2,2.1,2.1,"-","-"
"Cannington","R10","8 Page One News (8)","Place","-",1.5,1.32,1.3,1.45,1.44,1.31,1.5,1.35,1.5,1.6,"-","-"
"Cannington","R11","1 Moment For Life (1)","Win","-",3.2,3.1,3.1,2.75,3.1,3.55,3.85,3.1,3.1,3.1,3.1,2.9
"Cannington","R11","2 Got The Touch (2)","Win","-",71,91,67,83,67,150,1000,91,126,101,126,61
"Cannington","R11","3 Taming The Tiger (3)","Win","-",3.8,3.8,3.8,3.45,3.9,4.6,4.9,3.9,3.9,3.9,3.9,3.8
"Cannington","R11","5 Midnight Crave (5)","Win","-",51,71,61,93,67,80,1000,61,81,67,81,61
"Cannington","R11","7 Jacoby Bale (7)","Win","-",16,16,16,16.2,16,22,28,15,15,15,15,16
"Cannington","R11","8 Canya Gulfstream (8)","Win","-",3.3,3.3,3.3,3.75,3.2,3.55,3.7,3.25,3.3,3.3,3.3,3.4
"Cannington","R11","9 Mini Snooze (6)","Win","-",3.9,3.9,3.9,3.65,4,4.8,5.1,4,4,3.9,4,3.9
"Cannington","R11","1 Moment For Life (1)","Place","-",1.6,1.5,1.4,1.41,1.57,1.4,1.65,1.45,1.65,1.65,"-","-"
"Cannington","R11","2 Got The Touch (2)","Place","-",24,18,11,18.2,13,21,23,18,23,13,"-","-"
"Cannington","R11","3 Taming The Tiger (3)","Place","-",1.9,1.85,1.75,1.6,1.8,1.65,1.9,1.85,1.9,1.95,"-","-"
"Cannington","R11","5 Midnight Crave (5)","Place","-",17,13,9,17.2,14,15,17,13,17,13,"-","-"
"Cannington","R11","7 Jacoby Bale (7)","Place","-",6,4.6,4.4,5.1,5.25,4.6,5,4.4,5,5.25,"-","-"
"Cannington","R11","8 Canya Gulfstream (8)","Place","-",1.75,1.6,1.55,1.76,1.53,1.5,1.7,1.6,1.7,1.85,"-","-"
"Cannington","R11","9 Mini Snooze (6)","Place","-",1.95,1.9,1.85,1.86,1.75,1.65,1.95,1.85,1.95,2,"-","-"
"Cannington","R12","1 Sunset Skylight (1)","Win","-",2.15,2.1,2,1.94,2.05,2.26,2.3,2.1,2.1,2.1,2.1,2
"Cannington","R12","2 Paula Keeping (2)","Win","-",4.4,4.2,4.4,4.45,4.5,5.4,5.6,4.4,4.4,4.5,4.4,4.4
"Cannington","R12","3 Queue Khan (3)","Win","-",4.6,4.8,5,4.65,4.8,5.6,5.9,4.8,4.8,4.8,4.8,4.8
"Cannington","R12","4 Hello Bailey (4)","Win","-",9,8.5,9,9.1,9,11.5,12.5,9,9,9,9,9
"Cannington","R12","5 Cheddar Monelli (5)","Win","-",9,9.5,10,10.2,9,11.5,12.5,9,9,9,9,9
"Cannington","R12","8 Aussie Sigma (8)","Win","-",17,17,17,18.2,17,25,32,17,18,17,18,18
"Cannington","R12","1 Sunset Skylight (1)","Place","-",1.4,1.26,1.25,1.3,1.3,1.18,1.35,1.25,1.35,1.35,"-","-"
"Cannington","R12","2 Paula Keeping (2)","Place","-",2.1,1.8,1.7,1.6,1.8,1.7,2,1.8,2,2.1,"-","-"
"Cannington","R12","3 Queue Khan (3)","Place","-",2.2,2.05,1.85,1.94,1.88,1.85,2.1,1.95,2.1,2.2,"-","-"
"Cannington","R12","4 Hello Bailey (4)","Place","-",3.5,3,2.7,3.35,3,2.75,3.3,3,3.3,3.4,"-","-"
"Cannington","R12","5 Cheddar Monelli (5)","Place","-",3.5,3.2,3,3.55,3,3,3.3,3,3.3,3.5,"-","-"
"Cannington","R12","8 Aussie Sigma (8)","Place","-",6,4.4,3.9,5.3,5.25,5,5.5,4.4,5.5,5.25,"-","-"
"Wagga","R1","1 Masani Girl (1)","Win",2,2,2,2,1.96,2,2.08,4.2,2,2,2,2,2.1
"Wagga","R1","2 Moscow Chick (2)","Win",5.5,5.5,5.5,4.8,5.8,5.5,5.6,26,5.5,5.5,5.5,5.5,5.75
"Wagga","R1","4 Stew Bob (4)","Win",3.8,3.8,3.9,3.8,3.95,3.9,3.9,11,3.9,3.9,3.9,3.9,4
"Wagga","R1","5 Jumanji Twister (5)","Win",19,19,19,19,18.4,20,17.5,130,19,20,20,20,19
"Wagga","R1","7 Let's Go Legend (7)","Win",3.6,3.6,3.6,3.6,3.65,3.5,3.55,11,3.6,3.6,3.6,3.6,3.6
"Wagga","R1","8 Shian Lani (8)","Win",51,51,51,51,45,51,36,1000,51,51,51,51,71
"Wagga","R1","1 Masani Girl (1)","Place",1.37,1.3,1.26,1.25,1.23,1.29,1.09,1.28,1.25,1.28,1.35,"-","-"
"Wagga","R1","2 Moscow Chick (2)","Place",2.3,2.2,2.25,2.1,2.35,2.2,1.9,2.25,2.2,2.25,2.3,"-","-"
"Wagga","R1","4 Stew Bob (4)","Place",1.87,1.8,1.8,1.65,1.82,1.7,1.5,1.8,1.75,1.8,1.8,"-","-"
"Wagga","R1","5 Jumanji Twister (5)","Place",6,6,4.8,4.4,5.1,8,4.8,5.5,4.8,5.5,5.75,"-","-"
"Wagga","R1","7 Let's Go Legend (7)","Place",1.8,1.75,1.7,1.55,1.72,1.57,1.45,1.7,1.65,1.7,1.7,"-","-"
"Wagga","R1","8 Shian Lani (8)","Place",15,14,9,7.5,8.4,12,10,11,8.5,11,11,"-","-"
"Wagga","R2","1 Next Of Kin (1)","Win",34,31,34,29,35,34,26,1000,31,34,34,34,34
"Wagga","R2","2 Tiggerlong Sassy (2)","Win",26,26,26,26,24.5,27,20,1000,26,27,26,27,31
"Wagga","R2","3 Wilpena (3)","Win",5,4.8,5,4.8,5.1,5,4.9,16.5,4.8,5,5,5,5
"Wagga","R2","4 Kostecki (4)","Win",2.3,2.3,2.3,2.3,2.25,2.25,2.3,5.2,2.25,2.3,2.25,2.3,2.35
"Wagga","R2","6 Tiggerlong Bingo (6)","Win",3.6,3.5,3.6,3.5,3.65,3.6,3.6,10.5,3.5,3.6,3.6,3.6,3.6
"Wagga","R2","7 Tiggerlong Gill (7)","Win",4.4,4.2,4.4,3.9,4.1,4.4,4.4,12.5,4.2,4.4,4.2,4.4,4.4
"Wagga","R2","8 Caddie's Girl (8)","Win",10,10,10,10,10,10,9.6,90,10,10,10,10,11
"Wagga","R2","1 Next Of Kin (1)","Place",10,10,7,5.5,9.9,12,8,9.5,6.5,9.5,8.5,"-","-"
"Wagga","R2","2 Tiggerlong Sassy (2)","Place",7,8,6,5.5,5.6,9,6.5,8,6,8,8,"-","-"
"Wagga","R2","3 Wilpena (3)","Place",2.4,2.2,2.3,2.15,2.3,2.1,1.85,2.3,2.3,2.3,2.3,"-","-"
"Wagga","R2","4 Kostecki (4)","Place",1.55,1.45,1.36,1.32,1.39,1.36,1.2,1.45,1.32,1.45,1.5,"-","-"
"Wagga","R2","6 Tiggerlong Bingo (6)","Place",1.95,1.8,1.85,1.8,1.92,1.73,1.5,1.85,1.85,1.85,1.9,"-","-"
"Wagga","R2","7 Tiggerlong Gill (7)","Place",2.2,2,2.15,2.05,2,1.8,1.7,2.1,2.05,2.1,2.15,"-","-"
"Wagga","R2","8 Caddie's Girl (8)","Place",3.75,3.7,3.9,3.6,3.45,3.75,3.1,3.8,3.8,3.8,3.9,"-","-"
"Wagga","R3","1 Olympia Izmir (1)","Win",2.6,2.5,2.5,2.5,2.5,2.5,2.5,7.2,2.4,2.5,2.5,2.5,2.5
"Wagga","R3","2 Secret Faith (2)","Win",10,9,9,9,9.6,9.5,9.4,1000,9,9.5,9.5,9.5,9.5
"Wagga","R3","3 Destini Sable (3)","Win",41,41,31,41,35,46,28,1000,41,46,41,46,41
"Wagga","R3","4 Even Bigger Deal (4)","Win",10,10,9.5,10,9.2,10,10,1000,9.5,10,10,10,10
"Wagga","R3","5 After The Bell (5)","Win",4,3.9,3.9,3.9,4.05,3.9,4.1,15,3.75,4,4,4,3.9
"Wagga","R3","6 Indecision (6)","Win",7.5,7.5,6.5,7,7.6,6,7,44,7,7.5,7.5,7.5,7
"Wagga","R3","7 Reine Izmir (7)","Win",10,10,9.5,10,9.2,10,11,1000,9.5,10,10,10,10
"Wagga","R3","8 Riesling Grace (8)","Win",4.6,4.4,4.4,4.4,4.25,4.4,4.7,17.5,4.2,4.6,4.4,4.5,4.4
"Wagga","R3","1 Olympia Izmir (1)","Place",1.33,1.28,1.28,1.25,1.28,1.25,1.08,1.22,1.25,1.22,1.3,"-","-"
"Wagga","R3","2 Secret Faith (2)","Place",2.85,2.2,2.45,2.2,2.45,2.3,1.95,2.35,2.4,2.35,2.3,"-","-"
"Wagga","R3","3 Destini Sable (3)","Place",7,6,5,4.6,4.45,7.75,5.25,6,5,6,4.6,"-","-"
"Wagga","R3","4 Even Bigger Deal (4)","Place",2.85,2.4,2.5,2.35,2.55,2.5,2.1,2.4,2.45,2.4,2.35,"-","-"
"Wagga","R3","5 After The Bell (5)","Place",1.55,1.5,1.45,1.35,1.46,1.4,1.27,1.45,1.4,1.45,1.55,"-","-"
"Wagga","R3","6 Indecision (6)","Place",2.15,2,2.25,1.95,2,1.91,1.75,2.05,2.15,2.05,2,"-","-"
"Wagga","R3","7 Reine Izmir (7)","Place",2.85,2.4,2.6,2.35,2.15,2.3,2.1,2.4,2.45,2.4,2.35,"-","-"
"Wagga","R3","8 Riesling Grace (8)","Place",1.65,1.6,1.65,1.4,1.58,1.73,1.35,1.55,1.5,1.55,1.6,"-","-"
"Wagga","R4","1 Shanti Bay (1)","Win",2.7,2.6,2.6,2.6,2.55,2.6,2.64,8,2.5,2.6,2.6,2.6,2.7
"Wagga","R4","2 Cawbourne Simba (2)","Win",9,8.5,8.5,8.5,8.2,8.5,9,1000,8,8.5,8.5,8.5,9
"Wagga","R4","3 Birdwood Franky (3)","Win",7.5,7.5,7.5,7.5,8.1,7.5,8,1000,7,7.5,7.5,7.5,8
"Wagga","R4","4 Elite Dom (4)","Win",4.2,4.2,4.2,4.2,4.65,3.9,4.2,18,4,4.2,4.2,4.2,4.2
"Wagga","R4","5 Potent Cartier (5)","Win",9,9,9,9,8.7,9,9,1000,8.5,9,9,9,9.5
"Wagga","R4","6 Zip Zippity Zip (6)","Win",81,81,81,81,93,81,42,1000,81,81,81,81,91
"Wagga","R4","7 Chasin' Opie (7)","Win",3.2,3.1,3.1,2.9,2.85,3.1,2.86,7.8,3,3.1,3,3.1,3.1
"Wagga","R4","8 For Real Faith (8)","Win",61,61,61,61,73,61,42,1000,61,61,61,61,71
"Wagga","R4","1 Shanti Bay (1)","Place",1.29,1.26,1.28,1.22,1.26,1.3,1.06,1.2,1.25,1.2,1.3,"-","-"
"Wagga","R4","2 Cawbourne Simba (2)","Place",2.35,2,2.25,1.95,1.9,2.05,1.75,2.05,2.15,2.05,2.15,"-","-"
"Wagga","R4","3 Birdwood Franky (3)","Place",2.05,1.9,2.15,1.9,2.1,2.05,1.65,1.9,2.05,1.9,2.05,"-","-"
"Wagga","R4","4 Elite Dom (4)","Place",1.5,1.45,1.4,1.3,1.46,1.36,1.25,1.45,1.37,1.45,1.55,"-","-"
"Wagga","R4","5 Potent Cartier (5)","Place",2.35,2.1,2.3,2.05,1.96,2.2,1.8,2.1,2.2,2.1,2.2,"-","-"
"Wagga","R4","6 Zip Zippity Zip (6)","Place",11,8,7,5.5,8.1,8,7,8,6,8,6.5,"-","-"
"Wagga","R4","7 Chasin' Opie (7)","Place",1.36,1.3,1.32,1.25,1.31,1.29,1.11,1.28,1.25,1.28,1.35,"-","-"
"Wagga","R4","8 For Real Faith (8)","Place",8.5,7,6.5,5,7.1,8,5.75,6.5,6,6.5,5.75,"-","-"
"Wagga","R5","1 Tango Anna (1)","Win",7,7,7,7,6.7,7,7.4,1000,6.5,7,7,7,7.5
"Wagga","R5","2 Let's Go Dean (2)","Win",4,3.8,4,3.9,3.9,4,3.9,1000,3.6,3.9,3.9,3.9,4
"Wagga","R5","3 Cawbourne Plough (3)","Win",11,11,11,11,10.4,11,11,1000,11,11,11,11,12
"Wagga","R5","4 Tom Yum (4)","Win",6,6,6,6,6.3,6,6.4,1000,5.75,6,6,6,6.25
"Wagga","R5","5 Betty Bonkers (5)","Win",5,5,5,5,4.85,5,5.1,1000,4.8,5,5,5,5.25
"Wagga","R5","7 Just Pebbles (7)","Win",31,31,31,29,27.5,31,23,1000,31,31,29,31,34
"Wagga","R5","8 Jolly Ollie (8)","Win",2.4,2.3,2.4,2.35,2.4,2.4,2.34,8.4,2.2,2.35,2.35,2.35,2.4
"Wagga","R5","9 Flex Up (6)","Win",71,71,71,67,73,71,1.61,1000,67,71,67,71,51
"Wagga","R5","1 Tango Anna (1)","Place",2.1,1.85,2.05,1.85,2.05,2.1,1.6,1.9,2,1.9,2,"-","-"
"Wagga","R5","2 Let's Go Dean (2)","Place",1.55,1.45,1.38,1.3,1.3,1.36,1.23,1.4,1.35,1.4,1.55,"-","-"
"Wagga","R5","3 Cawbourne Plough (3)","Place",2.95,2.3,2.5,2.3,2.1,2.2,2,2.45,2.45,2.45,2.5,"-","-"
