"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Murray Bridge (SA)","Race 6","2","","FINNISS IGNITE (5)","Ryan Tugwell","22.88","0.03","5.27","5","33.7kg","Orson Allen","Wynburn Geri","$7.00"
"Murray Bridge (SA)","Race 6","3","","COPPER TOWN (7)","Paul Barry","23.02","2.00","5.27","6","28.5kg","Spring Bridge","Sweet Sapphire","$26.00"
"Murray Bridge (SA)","Race 6","4","","DEBUSSY (4)","Vernon Anderson","23.03","2.00","5.14","2","29.5kg","Bewildering","Clair De Lune","$13.00"
"Murray Bridge (SA)","Race 6","5","","COMPTON COPY (3)","Tracie Price","23.07","2.50","5.26","4","26.5kg","Beast Unleashed","Minnie Banjo","$2.25"
"Murray Bridge (SA)","Race 6","6","","ELWOMPLE (1)","Cameron Butcher","23.35","6.50","5.36","8","26.6kg","Barcia Bale","Coorong Lucy","$3.90"
"Murray Bridge (SA)","Race 6","7","","SUDOKU NALA (2)","Robin Harnas","23.46","8.25","5.30","7","27.1kg","Fernando Bale","Stalenberg","$5.50"
"Murray Bridge (SA)","Race 6","8","","RHONDA WINE (6)","Maddie Schulz","23.50","8.75","5.19","3","27.7kg","Cosmic Rumble","Mossy Girl","$19.00"
"Murray Bridge (SA)","Race 7","1","","LIFE'S A JOURNEY (7)","Robin Harnas","25.93","0.00","8.17","1","31.2kg","Koblenz","Mercedes Monelli","$4.20"
"Murray Bridge (SA)","Race 7","2","","BOOTERSTOWN (2)","Raymond Fewings","25.98","0.75","8.41","4","32.6kg","Feral Franky","Fantastic Hope","$1.45"
"Murray Bridge (SA)","Race 7","3","","MINH BRONCO (1)","Decota Curran","26.04","1.50","8.35","3","29.0kg","Flying Ricciardo","Hot Chocolate","$7.50"
"Murray Bridge (SA)","Race 7","4","","RIVIA LUFFY (8)","Raymond Fewings","26.34","5.75","8.50","6","34.8kg","Allen Deed","Rivia Bale","$17.00"
"Murray Bridge (SA)","Race 7","5","","FAWN BEAST (3)","Tracie Price","26.45","7.50","8.47","5","26.2kg","Beast Unleashed","Minnie Banjo","$12.00"
"Murray Bridge (SA)","Race 7","6","","REDTAIL COCKATOO (6)","Maddie Schulz","26.92","14.00","8.34","2","32.2kg","Hooked On Scotch","Miss Bellawood","$81.00"
"Murray Bridge (SA)","Race 7","7","","ARIA MCLAREN (4)","Tania Foster","26.95","14.50","8.65","7","30.1kg","Barcia Bale","Mclaren Mystique","$81.00"
"Murray Bridge (SA)","Race 8","1","","MANGO CANS (8)","Tracie Price","25.55","0.00","8.04","1","29.6kg","Fernando Bale","Tangelo Fire","$3.60"
"Murray Bridge (SA)","Race 8","2","","SUDOKU JAXON (7)","Tracie Price","25.67","1.75","8.15","2","31.5kg","Fernando Bale","Stalenberg","$4.00"
"Murray Bridge (SA)","Race 8","3","","PARRAKIE (2)","Cameron Butcher","25.79","3.50","8.22","5","26.0kg","Aston Rupee","Coorong Lucy","$26.00"
"Murray Bridge (SA)","Race 8","4","","LOCHINVAR PEARL (1)","Tracie Price","25.95","5.75","8.18","3","26.0kg","Fernando Bale","Sorry Scott","$18.00"
"Murray Bridge (SA)","Race 8","5","","DIRTY DASH (6)","Tracie Price","25.97","6.00","8.30","6","32.2kg","Fernando Bale","Angel Dash","$41.00"
"Murray Bridge (SA)","Race 8","6","","TERRIFIC IZZY (4)","Elizabeth Chegia","26.06","7.25","8.18","4","25.8kg","Fernando Bale","Fantastic Shell","$3.70"
"Murray Bridge (SA)","Race 8","7","","KI KI (5)","Cameron Butcher","26.13","8.25","8.32","7","28.8kg","Dyna Double One","Molly Be Nimble","$6.50"
"Murray Bridge (SA)","Race 8","8","","TERRIFIC BAZ (3)","Elizabeth Chegia","26.49","13.25","8.34","8","29.8kg","Fernando Bale","Fantastic Shell","$6.00"
"Murray Bridge (SA)","Race 8","SCR","","MISS GRAVITY","Decota Curran","","","","","","Sh Avatar","Mepunga Val",""
"Murray Bridge (SA)","Race 8","SCR","","MY SILVER SPOON","Elizabeth Chegia","","","","","","Barcia Bale","Angel Glow",""
"Murray Bridge (SA)","Race 9","1","","TRIVIA (2)","Jack Trengove","22.30","0.00","4.99","1","29.0kg","Pindari Express","Ambitious","$4.40"
"Murray Bridge (SA)","Race 9","2","","CRUISING BILLY (4)","Tracie Price","22.59","4.25","5.18","5","35.4kg","Mepunga Cruzer","Mepunga Debbie","$1.75"
"Murray Bridge (SA)","Race 9","3","","LITTLE MISS HUGS (8)","Tania Foster","22.75","6.25","5.16","3","26.8kg","Orson Allen","Claretown Belle","$21.00"
"Murray Bridge (SA)","Race 9","4","","MINH JACK (1)","Decota Curran","22.83","7.50","5.17","4","30.3kg","Tommy Shelby","Mepunga Sparkle","$6.50"
"Murray Bridge (SA)","Race 9","5","","COBBLE GIBLET (5)","Jack Trengove","22.89","8.25","5.14","2","26.2kg","Koblenz","Xalynn Bale","$6.00"
"Murray Bridge (SA)","Race 9","6","","ZING MATILDA (7)","Robin Harnas","23.05","10.50","5.20","6","25.0kg","Koblenz","Mercedes Monelli","$18.00"
"Murray Bridge (SA)","Race 10","1","","HE'S A RIDDLER (6)","Jack Trengove","22.80","0.00","5.20","1","","Hooked On Scotch","Ritzy Chicki","$3.70"
"Murray Bridge (SA)","Race 10","2","","ARCHER EIGHT (4)","Jack Trengove","22.94","1.75","5.46","5","","Currajong Kid","Cawbourne Zebra","$2.60"
"Murray Bridge (SA)","Race 10","3","","WOODSIDE VIKING (1)","Graham Smith","23.07","3.50","5.23","2","","Bernardo","Home Time","$3.20"
"Murray Bridge (SA)","Race 10","4","","MERGER (8)","Jack Trengove","23.09","3.75","5.37","4","","Plaintiff","Shallow Witts","$6.00"
"Murray Bridge (SA)","Race 10","5","","HUXI BEAR (2)","Jack Trengove","23.26","6.25","5.35","3","","Fernando Bale","Patriot Earhart","$26.00"
"Murray Bridge (SA)","Race 11","","","SUPER BREEZE (1)","Adrien Chevalier","0.00","","","","","Superior Panama","Shima Breeze","$0.00"
"Murray Bridge (SA)","Race 11","1","","LOCKABA ROCKET (2)","Wendy Sebastyan","0.00","0.00","","","","Spring Bridge","Spring Bella","$0.00"
"Murray Bridge (SA)","Race 11","","","SPRING WHISKEY (4)","Wendy Sebastyan","0.00","","","","","Whiskey Riot","Cosmic Blend","$0.00"
"Murray Bridge (SA)","Race 11","3","","GOLD LOKI (6)","Graham Smith","0.00","","","","","Bernardo","Home Time","$0.00"
"Murray Bridge (SA)","Race 11","2","","LARRAKYAH LONDON (8)","Graham Smith","0.00","","","","","Barcia Bale","Larrakeyah Lady","$0.00"
"Q1 Lakeside (QLD)","Race 1","1","","BLAZING VISION (7)","Peter Young","22.45","0.00","6.25","21","26.0kg","Mepunga Blazer","Sutton's Lass","$3.40"
"Q1 Lakeside (QLD)","Race 1","2","","POPULAR MONSTER (2)","Brent Kline","22.73","4.00","6.23","12","27.0kg","Aston Rupee","Shilo","$2.30"
"Q1 Lakeside (QLD)","Race 1","3","","LADY VIOLETTA (1)","Matthew Bourke","22.73","4.00","6.27","33","29.4kg","Jungle Deuce","Eight Green Cans","$7.00"
"Q1 Lakeside (QLD)","Race 1","4","","BOMBASTIC LOLA (3)","Marie-Madeleine Westwood","22.89","6.25","6.35","45","23.3kg","Bombastic Shiraz","Ballinakill Lola","$21.00"
"Q1 Lakeside (QLD)","Race 1","5","","ALWAYS (4)","Andrew Pearce","22.98","7.50","6.32","54","24.6kg","Fernando Bale","Elegant Eleanor","$4.40"
"Q1 Lakeside (QLD)","Race 1","6","","REMEMBER PAL (8)","David Bailey","23.04","8.25","6.37","76","24.0kg","Fernando Bale","Church Mouse","$81.00"
"Q1 Lakeside (QLD)","Race 1","7","","STILTON DEED (6)","Cameron Scott","23.16","10.00","6.39","87","26.3kg","Allen Deed","Stilton Cheeky","$23.00"
"Q1 Lakeside (QLD)","Race 1","8","","NO STYLIST (5)","Gary Moore","23.31","12.25","6.38","68","26.4kg","Feral Franky","Aston Bardot","$26.00"
"Q1 Lakeside (QLD)","Race 1","SCR","","PALOMA PRINCESS","Marie-Madeleine Westwood","","","","","","Fernando Bale","It's A Babe",""
"Q1 Lakeside (QLD)","Race 1","SCR","","SHE'S DYNAMITE","Ned Snow","","","","","","Superior Panama","Blue Carat",""
"Q1 Lakeside (QLD)","Race 2","1","","TARAWI SUSHI (7)","Jayson Valentine","22.00","0.00","6.08","","25.2kg","Fernando Bale","Hello Dream","$8.50"
"Q1 Lakeside (QLD)","Race 2","2","","THAI MYSTIQUE (4)","Gregory Paull","22.08","1.00","6.14","","27.4kg","My Redeemer","Deroda","$9.50"
"Q1 Lakeside (QLD)","Race 2","3","","HARA'S MILENA (6)","Jemma Daley","22.17","2.25","6.35","","28.2kg","Hooked On Scotch","Hara's Penny","$1.60"
"Q1 Lakeside (QLD)","Race 2","4","","CALAMITY CORNER (1)","Matthew Bourke","22.23","3.25","6.15","","25.8kg","Tommy Shelby","Dustification","$16.00"
"Q1 Lakeside (QLD)","Race 2","5","","CRYSTAL VISION (5)","Michael Johnston","22.35","5.00","6.20","","25.9kg","Feral Franky","Zipping Abilene","$4.20"
"Q1 Lakeside (QLD)","Race 2","6","","NEO PRINCESS (8)","Gary Moore","23.06","15.00","6.27","","27.5kg","My Redeemer","Deroda","$51.00"
"Q1 Lakeside (QLD)","Race 2","7","","MILLIE BEACH (3)","Chloe Muller","23.13","16.25","6.28","","28.0kg","Farmor Beach","Lottie's Beach","$19.00"
"Q1 Lakeside (QLD)","Race 2","8","","DANNI AND YOU (2)","David Bailey","23.32","18.75","6.20","","25.5kg","Jackslittlething","Me And You","$101.00"
"Q1 Lakeside (QLD)","Race 2","SCR","","KALINA PEARL","Marie-Madeleine Westwood","","","","","","Aussie Infrared","Often Imitated",""
"Q1 Lakeside (QLD)","Race 2","SCR","","JESSIE JEWEL","Graham Hall","","","","","","Sennachie","Ringbark Ruby",""
"Q1 Lakeside (QLD)","Race 3","1","","SPOTTED MALT (8)","Leanne Hall","22.29","0.00","6.26","11","31.9kg","Koblenz","Extra Malt","$3.50"
"Q1 Lakeside (QLD)","Race 3","2","","GENOVESE (3)","Wayne Crick","22.60","4.25","6.49","55","33.9kg","Aston Rupee","Solo Mission","$4.00"
"Q1 Lakeside (QLD)","Race 3","3","","BRODIE AND ME (1)","David Bailey","22.94","9.25","6.37","34","32.7kg","Jackslittlething","Me And You","$26.00"
"Q1 Lakeside (QLD)","Race 3","4","","NEAREST EXIT (4)","Darryl Mcgrath","22.95","9.25","6.47","63","33.2kg","Jungle Deuce","El Nunu","$12.00"
"Q1 Lakeside (QLD)","Race 3","5","","FEED HIM MUNGO (5)","Tony Apap","23.08","11.25","6.35","42","34.8kg","Aston Rupee","Ally Oop Keats","$1.80"
"Q1 Lakeside (QLD)","Race 3","6","","STRONG BOY (6)","David Bailey","23.29","14.25","6.47","76","32.3kg","Jackslittlething","Me And You","$71.00"
"Q1 Lakeside (QLD)","Race 3","7","","JACK AND YOU (2)","David Bailey","23.98","24.25","6.34","27","28.4kg","Jackslittlething","Me And You","$61.00"
"Q1 Lakeside (QLD)","Race 3","8","","JACK IS BACK (7)","David Bailey","24.24","27.75","6.36","88","28.5kg","Jackslittlething","Me And You","$71.00"
"Q1 Lakeside (QLD)","Race 3","SCR","","SHY HI","Brent Kline","","","","","","Aston Rupee","Shilo",""
"Q1 Lakeside (QLD)","Race 3","SCR","","BALLINGER BEACH","Nicole Connell","","","","","","Mepunga Blazer","Tahiti Beach",""
"Q1 Lakeside (QLD)","Race 4","1","","MAXIMUS MALT (3)","Leanne Hall","21.92","0.00","6.00","11","30.9kg","Koblenz","Extra Malt","$5.00"
"Q1 Lakeside (QLD)","Race 4","2","","FEDERAL CASH (1)","Jemma Daley","22.51","8.25","6.15","55","31.8kg","Cosmic Rumble","Jilliby Emmie","$3.60"
"Q1 Lakeside (QLD)","Race 4","3","","SCOTCH YOU (2)","Rodney Power","22.52","8.50","6.22","64","32.5kg","Hooked On Scotch","Aristocratic Gal","$11.00"
"Q1 Lakeside (QLD)","Race 4","4","","BASIL FAWLTY (6)","Gregory Brennan","22.56","9.25","6.28","86","37.5kg","Aston Rupee","Paint Face","$10.00"
"Q1 Lakeside (QLD)","Race 4","5","","MIDNIGHT DASH (4)","Brent Kline","22.57","9.25","6.13","42","26.6kg","Aston Rupee","Shilo","$16.00"
"Q1 Lakeside (QLD)","Race 4","6","","HARA'S TIM TAM (8)","Jemma Daley","22.63","10.00","6.13","23","30.9kg","Hooked On Scotch","Hara's Penny","$2.30"
"Q1 Lakeside (QLD)","Race 4","7","","SHARE THE DREAM (7)","Adrian Gates","22.68","10.75","6.15","38","25.8kg","Hooked On Scotch","Javens","$15.00"
"Q1 Lakeside (QLD)","Race 4","8","","MISSY MOO MOO (5)","Darren Johnstone","22.82","12.75","6.24","77","25.4kg","Aston Rupee","Maggie Moo Moo","$81.00"
"Q1 Lakeside (QLD)","Race 4","SCR","","HARRY'S HILL","David Sloan","","","","","","Fernando Bale","Biggest Star",""
"Q1 Lakeside (QLD)","Race 4","SCR","","SIRIUS MAX","Darren Johnstone","","","","","","My Redeemer","My Sister Dotti",""
"Q1 Lakeside (QLD)","Race 5","1","","HE'S SOMETHING (5)","Garry Gilbert","21.75","0.00","6.04","11","31.8kg","Fernando Bale","She's Whistling","$1.35"
"Q1 Lakeside (QLD)","Race 5","2","","MY SWEETS (3)","Karen Tribe","22.26","7.25","6.25","74","33.7kg","Columbian King","Dynamite Devine","$81.00"
"Q1 Lakeside (QLD)","Race 5","3","","NACHO NINJA (6)","Andrew Pearce","22.34","8.25","6.16","33","28.1kg","Yogi Blue","Abby Boom","$31.00"
"Q1 Lakeside (QLD)","Race 5","4","","OUT TO SEA (2)","Glen Boody","22.34","8.25","6.26","67","34.6kg","Out Of Range","Brittany Talks","$34.00"
"Q1 Lakeside (QLD)","Race 5","5","","AWESOME LOVE (4)","Daniel Lee","22.35","8.50","6.16","22","27.5kg","Orson Allen","Love The Look","$12.00"
"Q1 Lakeside (QLD)","Race 5","6","","STYLISH LOOK (1)","Sandra Hunt","22.47","10.25","6.21","55","29.5kg","Orson Allen","Fab To Fly","$5.00"
"Q1 Lakeside (QLD)","Race 5","7","","JAVEN'S SHOT (8)","Casey Dargusch","22.61","12.25","6.36","88","27.0kg","Hooked On Scotch","Javens","$7.50"
"Q1 Lakeside (QLD)","Race 5","8","","SHARI'S ANGEL (7)","Noel Murdoch","23.01","18.00","6.18","46","24.5kg","My Redeemer","Evie's Angel","$81.00"
"Q1 Lakeside (QLD)","Race 5","SCR","","DE VANTIER","Robert Higgs","","","","","","Bernardo","Nerve Settler",""
"Q1 Lakeside (QLD)","Race 6","1","","ELECTRIC MAN (1)","Ned Snow","22.06","0.00","6.10","33","34.8kg","Out Of Range","Go Lou Go","$8.00"
"Q1 Lakeside (QLD)","Race 6","2","","ROSCOE RAY (7)","Paul Mcilveen","22.17","1.50","6.10","11","29.7kg","Fernando Bale","Bad And Boujee","$3.90"
"Q1 Lakeside (QLD)","Race 6","3","","FINEST CUT (2)","Jeff Crawford","22.18","1.75","6.20","44","30.5kg","Hooked On Scotch","Kiss And Cut","$1.70"
"Q1 Lakeside (QLD)","Race 6","4","","SHEVCHENKO HAYZE (5)","Sandra Hunt","22.23","2.25","6.25","66","26.9kg","Fernando Bale","Merlot Hayze","$5.00"
"Q1 Lakeside (QLD)","Race 6","5","","FIXATION (8)","Allan Oshyer","22.25","2.50","6.09","22","33.0kg","Jungle Deuce","Velocity Chance","$31.00"
"Q1 Lakeside (QLD)","Race 6","6","","KETTLE ON MRS. (3)","A Webb","22.39","4.75","6.36","88","25.5kg","Tommy Shelby","Crazy Cool","$101.00"
"Q1 Lakeside (QLD)","Race 6","7","","NATURE NOSE (6)","Darryl Mcgrath","22.41","5.00","6.27","77","26.4kg","Paw Licking","Georgie Mac","$34.00"
"Q1 Lakeside (QLD)","Race 6","8","","CHARLIE'S FLYER (4)","Noel Murdoch","22.68","8.75","6.25","55","29.2kg","My Redeemer","Evie's Angel","$101.00"
"Q1 Lakeside (QLD)","Race 6","SCR","","DE VANTIER","Robert Higgs","","","","","","Bernardo","Nerve Settler",""
"Q1 Lakeside (QLD)","Race 7","1","","OPTIMALITY (3)","Shane Byers","21.85","0.00","5.96","11","27.0kg","Sennachie","Ringbark Ruby","$12.00"
"Q1 Lakeside (QLD)","Race 7","2","","NEW BEGINNING (8)","Daniel Lee","22.10","3.50","6.11","33","30.4kg","Orson Allen","Love The Look","$6.00"
"Q1 Lakeside (QLD)","Race 7","3","","RIO WILL ROCK (7)","Jason Schmidt","22.12","3.75","6.08","22","32.6kg","Rio Brave","August Flame","$2.00"
"Q1 Lakeside (QLD)","Race 7","4","","WHISKEY SIPPER (4)","Casey Dargusch","22.21","5.25","6.13","44","31.6kg","Whiskey Riot","Power Service","$9.00"
"Q1 Lakeside (QLD)","Race 7","5","","MAROON LEGEND (2)","Paul Mcilveen","22.35","7.00","6.25","76","33.0kg","Fernando Bale","Bad And Boujee","$5.00"
"Q1 Lakeside (QLD)","Race 7","6","","SNOW SEA (1)","Glen Boody","22.36","7.25","6.19","55","27.5kg","Feral Franky","Cruel Sea","$34.00"
"Q1 Lakeside (QLD)","Race 7","7","","RED SUN (5)","Colin Hamilton","22.54","9.75","6.28","67","33.8kg","Hooked On Scotch","Bella Mafia","$7.00"
"Q1 Lakeside (QLD)","Race 7","8","","AUSSIE CHA CHA (6)","Noel Murdoch","22.63","11.00","6.35","88","28.8kg","Fernando Bale","Cha Cha Gem","$101.00"
"Q1 Lakeside (QLD)","Race 7","SCR","","DE VANTIER","Robert Higgs","","","","","","Bernardo","Nerve Settler",""
"Q1 Lakeside (QLD)","Race 8","1","","SCENIC SUNDARI (3)","Darren Russell","21.71","0.00","5.94","11","26.3kg","Hooked On Scotch","Javens","$1.80"
"Q1 Lakeside (QLD)","Race 8","2","","HARA'S ELSIE (4)","Jemma Daley","21.92","3.00","6.10","22","26.3kg","Equalizer","Hara's Penny","$2.90"
"Q1 Lakeside (QLD)","Race 8","3","","FUN DAY (5)","Ned Snow","22.19","6.75","6.14","33","28.1kg","Out Of Range","Aussie Diamond","$10.00"
"Q1 Lakeside (QLD)","Race 8","4","","MAYWYN'S LUCK (2)","Robert Essex","22.28","8.25","6.22","54","29.2kg","Hay Fergus","Maywyn Promises","$11.00"
"Q1 Lakeside (QLD)","Race 8","5","","PHILLY SPECIAL (6)","Darryl Mcgrath","22.38","9.50","6.14","","28.2kg","Zipping Garth","No Clyde Needed","$41.00"
"Q1 Lakeside (QLD)","Race 8","6","","NOEL'S GEM (1)","Noel Murdoch","22.64","13.25","6.29","66","30.3kg","Fernando Bale","Cha Cha Gem","$61.00"
"Q1 Lakeside (QLD)","Race 8","7","","GRADUATION GIFT (7)","Jan Warner","22.70","14.00","6.34","77","27.0kg","Hooked On Scotch","Bella Mafia","$16.00"
"Q1 Lakeside (QLD)","Race 8","8","","TRY TIKI (8)","Glen Boody","22.73","14.50","6.22","45","27.2kg","Feral Franky","Cruel Sea","$21.00"
"Q1 Lakeside (QLD)","Race 8","SCR","","DE VANTIER","Robert Higgs","","","","","","Bernardo","Nerve Settler",""
"Q1 Lakeside (QLD)","Race 9","1","","MAC DEUCE (1)","Darryl Mcgrath","21.99","0.00","6.10","11","26.6kg","Jungle Deuce","El Nunu","$5.50"
"Q1 Lakeside (QLD)","Race 9","2","","MY KING (2)","Karen Tribe","22.24","3.50","6.21","22","30.7kg","Belair Prince","Razziai Rain","$26.00"
"Q1 Lakeside (QLD)","Race 9","3","","RINGBARK SPORT (7)","Jeff Crawford","22.29","4.25","6.34","64","27.8kg","Sennachie","Ringbark Ruby","$2.10"
"Q1 Lakeside (QLD)","Race 9","4","","SNOW CONE (6)","Matthew Bourke","22.37","5.25","6.32","55","31.0kg","Tommy Shelby","Dustification","$7.50"
"Q1 Lakeside (QLD)","Race 9","5","","ROUSEY HAYZE (5)","Sandra Hunt","22.40","5.75","6.41","86","26.2kg","Fernando Bale","Merlot Hayze","$4.80"
"Q1 Lakeside (QLD)","Race 9","6","","INTO OBLIVION (8)","Robert Essex","22.56","8.25","6.29","33","29.4kg","Ando's Mac","Lulu Forty","$6.00"
"Q1 Lakeside (QLD)","Race 9","7","","MANHATTAN MONARO (3)","Raymond Heilbronn","22.81","11.75","6.34","47","33.8kg","Beast Unleashed","Yeah Good Thanks","$26.00"
"Q1 Lakeside (QLD)","Race 9","8","","DE VANTIER (4)","Robert Higgs","23.01","14.50","6.38","78","30.1kg","Bernardo","Nerve Settler","$81.00"
"Q1 Lakeside (QLD)","Race 9","SCR","","SECRET SUPER","Trevor Lindsay","","","","","","Out Of Range","Charlotte Byrde",""
"Q1 Lakeside (QLD)","Race 10","1","","SAPPHIRE KING (3)","Paul Graham","22.07","0.00","6.28","83","34.9kg","Aussie Infrared","Sapphire Queen","$5.00"
"Q1 Lakeside (QLD)","Race 10","2","","HARA'S BUDDY (5)","Jemma Daley","22.23","2.25","6.23","34","35.0kg","Equalizer","Hara's Penny","$1.85"
"Q1 Lakeside (QLD)","Race 10","3","","DAINTREE BLINDER (4)","Christopher Broadrick","22.27","2.75","6.17","11","32.1kg","Tommy Shelby","Persian Goddess","$12.00"
"Q1 Lakeside (QLD)","Race 10","4","","INDIANA WIND (1)","Darryl Mcgrath","22.28","3.00","6.17","22","31.3kg","Zipping Garth","No Clyde Needed","$4.20"
"Q1 Lakeside (QLD)","Race 10","5","","LOONGANA PARK (2)","Sheree Buckley","22.44","5.25","6.29","65","31.7kg","Fernando Bale","Canya Lilly","$41.00"
"Q1 Lakeside (QLD)","Race 10","6","","WHITE MACK (8)","Robert Higgs","22.47","5.75","6.25","46","33.8kg","Aussie Infrared","Rhyno's Kiss","$8.00"
"Q1 Lakeside (QLD)","Race 10","7","","OAK'S BEST (6)","Albert Kennewell","22.66","8.25","6.30","77","28.4kg","Worm Burner","Sweet As Beth","$41.00"
"Q1 Lakeside (QLD)","Race 10","8","","UNKNOWN LIMITS (7)","Peter Young","22.83","10.75","6.27","58","25.6kg","My Redeemer","Tina's Magic","$71.00"
"Q1 Lakeside (QLD)","Race 10","SCR","","UNO CHA CHA","Noel Murdoch","","","","","","Fernando Bale","Cha Cha Gem",""
"Q1 Lakeside (QLD)","Race 11","1","","CYCLONE SAMMY (6)","Nicole Connell","22.07","0.00","6.07","21","29.6kg","Bernardo","Poonyahra","$3.10"
"Q1 Lakeside (QLD)","Race 11","2","","SPRING NICK (5)","Pauline Byers","22.26","2.50","6.05","12","31.4kg","Feral Franky","Spring Barty","$6.00"
"Q1 Lakeside (QLD)","Race 11","3","","CANYA CURRENCY (3)","Michael Geraghty","22.27","2.75","6.18","43","35.2kg","Fernando Bale","Spare Cash","$3.90"
"Q1 Lakeside (QLD)","Race 11","4","","SET TO ROCK (4)","Lindsay Joyce","22.49","6.00","6.31","76","34.4kg","Good Odds Harada","Set To Storm","$31.00"
"Q1 Lakeside (QLD)","Race 11","5","","GOLDSTAR WHIPPY (7)","Riley Evans","22.56","7.00","6.48","88","36.0kg","Spring Gun","Miss Potential","$26.00"
"Q1 Lakeside (QLD)","Race 11","6","","DIVORCE PAPERS (8)","Jasen Woods","22.58","7.25","6.20","55","29.0kg","Aston Rupee","Elegant Eleanor","$5.50"
"Q1 Lakeside (QLD)","Race 11","7","","GOLDSTAR RODNEY (1)","Riley Evans","22.65","8.25","6.24","67","34.5kg","Spring Gun","Goldstar Tudor","$9.00"
"Q1 Lakeside (QLD)","Race 11","8","","SPEEDY BEN (2)","Hugh Clarke","22.79","10.25","6.14","34","28.0kg","Fernando Bale","Where's Ella","$7.00"
"Q1 Lakeside (QLD)","Race 11","SCR","","CANYA UNTAMED","Jemma Daley","","","","","","Shima Shine","Spritley Ebony",""
"Q1 Lakeside (QLD)","Race 11","SCR","","BRIBIE TOWN","Shane Byers","","","","","","Barcia Bale","Lily Pad",""
"Q1 Lakeside (QLD)","Race 12","1","","BLACK FALCON (7)","Bradley Woods","22.02","0.00","6.21","41","35.0kg","Koblenz","Nicky Neo","$4.60"
"Q1 Lakeside (QLD)","Race 12","2","","DISCO ETHICS (2)","David Kitchener","22.28","3.75","6.14","12","24.8kg","Beast Unleashed","Red Sox Ethics","$3.60"
"Q1 Lakeside (QLD)","Race 12","3","","ANYTIME ROMEO (1)","Paul Sutton","22.37","5.00","6.19","24","30.5kg","Fernando Bale","Sublime News","$10.00"
"Q1 Lakeside (QLD)","Race 12","4","","BIG ZEAL (3)","Alan Cameron","22.43","5.75","6.27","53","26.6kg","Fernando Bale","Princess Zeal","$7.50"
"Q1 Lakeside (QLD)","Race 12","5","","JIMMY'S GIRL (8)","Cameron Scott","22.49","6.75","6.23","35","27.1kg","Aston Rupee","Go Emmy Go","$3.60"
"Q1 Lakeside (QLD)","Race 12","6","","FLAMING COMET (6)","Hugh Clarke","22.67","9.25","6.34","66","32.7kg","Feral Franky","Rangoon","$17.00"
"Q1 Lakeside (QLD)","Race 12","7","","ERNIE'S HILL (4)","David Sloan","22.80","11.00","6.51","88","33.0kg","Feral Franky","Peta Gledhill","$7.00"
"Q1 Lakeside (QLD)","Race 12","8","","GOLDSTAR BRUTE (5)","Riley Evans","22.88","12.25","6.45","77","35.8kg","Federal Morgan","Goldstar Sydney","$26.00"
"Q1 Lakeside (QLD)","Race 12","SCR","","FLYING ERNESTO","Harrison Gill","","","","","","Aston Rupee","Margie Irene",""
"Q1 Lakeside (QLD)","Race 12","SCR","","GOLDSTAR DECLAN","Riley Evans","","","","","","Fabregas","Goldstar Sydney",""
"Richmond (NSW)","Race 1","1","","REBORN ECLIPSE (3)","Tess Simmons","18.57","0.00","2.15","333","27.5kg","Collision","Aston Oriental","$4.00"
"Richmond (NSW)","Race 1","2","","HIP HOP (6)","Andrew Hunter","18.58","0.13","2.10","111","24.8kg","Superior Panama","Sergis","$2.90"
"Richmond (NSW)","Race 1","3","","WICKED RAVEN (5)","Raymond Thomas","18.61","0.75","2.17","442","26.8kg","Orson Allen","Wicked Sapphire","$4.20"
"Richmond (NSW)","Race 1","4","","CHRIS WHIT (4)","James Whiticker","18.76","2.50","2.16","224","26.4kg","Aussie Infrared","Kikem Kreation","$8.00"
"Richmond (NSW)","Race 1","5","","ROCKSTAR PIP (7)","Michael Clarke","18.81","3.50","2.27","886","25.3kg","Aussie Infrared","Rockstar Belle","$19.00"
"Richmond (NSW)","Race 1","6","","LIL WARRIOR (1)","James Mcguiness","18.89","4.50","2.23","665","25.8kg","Beast Unleashed","Aston Riku","$11.00"
"Richmond (NSW)","Race 1","7","","ADANA MAGIC (8)","James Mcguiness","19.58","14.25","2.23","557","30.2kg","Magical Bale","Zulu Top","$12.00"
"Richmond (NSW)","Race 1","DNF","","BARNACLE BOY (2)","George Poulton","","","","778","30.6kg","Aussie Infrared","Cee Me Explode",""
"Richmond (NSW)","Race 1","SCR","","SUNSET TANTRUM","Ross Davidson","","","","","","Feral Franky","Sunset Bourbski",""
"Richmond (NSW)","Race 2","1","","SAINT BARRY (6)","Ethan Bombardiere-Morgan","18.80","0.00","2.25","557","32.6kg","Fernando Bale","Mepunga Stellar","$21.00"
"Richmond (NSW)","Race 2","2","","ENTERTAINING (5)","Patricia Chaker","18.90","1.50","2.21","331","33.0kg","Fernando Bale","Phosphenes","$2.25"
"Richmond (NSW)","Race 2","3","","GLORY BOUND (2)","Andrew Hunter","19.11","4.25","2.24","445","29.3kg","Bernardo","Fernando's Glory","$4.00"
"Richmond (NSW)","Race 2","4","","TEN MILL SOCKET (3)","Tess Simmons","19.18","5.25","2.25","776","26.1kg","Incapacitated","Little Whitey","$11.00"
"Richmond (NSW)","Race 2","5","","CORLESS A LEADER (8)","Tayt Corless","19.19","5.50","2.28","664","27.3kg","Fernando Bale","Zheng","$21.00"
