"date","track","raceNumber","startTime","raceURL"
"2025-04-14","Northam","R4","16:51","https://www.odds.com.au/greyhounds/northam-20250414/sires-on-ice-wa-race-4/"
"2025-04-14","Northam","R5","17:11","https://www.odds.com.au/greyhounds/northam-20250414/auto-owls-bentley-race-5/"
"2025-04-14","Northam","R6","17:34","https://www.odds.com.au/greyhounds/northam-20250414/tommy-shelby-stud-race-6/"
"2025-04-14","Northam","R7","17:57","https://www.odds.com.au/greyhounds/northam-20250414/all-torque-engineering-race-7/"
"2025-04-14","Northam","R8","18:16","https://www.odds.com.au/greyhounds/northam-20250414/signup-wa-race-8/"
"2025-04-14","Northam","R9","18:41","https://www.odds.com.au/greyhounds/northam-20250414/prime-trophies-race-9/"
"2025-04-14","Northam","R10","19:06","https://www.odds.com.au/greyhounds/northam-20250414/fuller-fitness-race-10/"
"2025-04-14","Addington","R1","12:36","https://www.odds.com.au/greyhounds/addington-nz-20250414/greyhounds-have-full-traceability-from-birth-stakes-race-1/"
"2025-04-14","Addington","R2","12:58","https://www.odds.com.au/greyhounds/addington-nz-20250414/greyhounds-love-to-race-sprint-race-2/"
"2025-04-14","Addington","R3","13:18","https://www.odds.com.au/greyhounds/addington-nz-20250414/christchurchgreyhoundsconz-sprint-race-3/"
"2025-04-14","Addington","R4","13:37","https://www.odds.com.au/greyhounds/addington-nz-20250414/clarkson-sign-studio-sprint-final-race-4/"
"2025-04-14","Addington","R5","13:57","https://www.odds.com.au/greyhounds/addington-nz-20250414/balcairn-stock-foods-pet-supplies-ltd-stakes-race-5/"
"2025-04-14","Addington","R6","14:17","https://www.odds.com.au/greyhounds/addington-nz-20250414/osheas-public-house-sprint-race-6/"
"2025-04-14","Addington","R7","14:37","https://www.odds.com.au/greyhounds/addington-nz-20250414/suck-it-up-ltd-stakes-race-7/"
"2025-04-14","Addington","R8","14:54","https://www.odds.com.au/greyhounds/addington-nz-20250414/protocol-bar-restaurant-dash-race-8/"
"2025-04-14","Addington","R9","15:11","https://www.odds.com.au/greyhounds/addington-nz-20250414/red-snapper-seafood-sumner-sprint-race-9/"
"2025-04-14","Addington","R10","15:27","https://www.odds.com.au/greyhounds/addington-nz-20250414/garrards-horse-hound-dash-race-10/"
"2025-04-14","Addington","R11","15:47","https://www.odds.com.au/greyhounds/addington-nz-20250414/rose-thistle-sprint-race-11/"
"2025-04-14","Addington","R12","16:07","https://www.odds.com.au/greyhounds/addington-nz-20250414/amber-cleaning-services-sprint-race-12/"
"2025-04-14","Addington","R13","16:24","https://www.odds.com.au/greyhounds/addington-nz-20250414/springston-hotel-dash-race-13/"
"2025-04-14","Addington","R14","16:41","https://www.odds.com.au/greyhounds/addington-nz-20250414/racing-again-thursday-17th-april-sprint-race-14/"
"2025-04-14","Addington","R15","16:57","https://www.odds.com.au/greyhounds/addington-nz-20250414/were-your-people-let-us-race-sprint-race-15/"
"2025-04-14","Hatrick Straight","R1","10:06","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/welcome-to-hatrick-c0-305m-race-1/"
"2025-04-14","Hatrick Straight","R2","10:28","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/lance-green-accountant-c1-313m-race-2/"
"2025-04-14","Hatrick Straight","R3","10:50","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/the-tab-dog-c1-313m-feature-race-3/"
"2025-04-14","Hatrick Straight","R4","11:13","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/jolt-coffee-house-wanganui-class-1-313m-race-4/"
"2025-04-14","Hatrick Straight","R5","11:35","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/betcha-box-4-c45-313m-race-5/"
"2025-04-14","Hatrick Straight","R6","11:58","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/moore-law-whanganui-c2-313m-race-6/"
"2025-04-14","Hatrick Straight","R7","12:22","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/presidents-dash-c2-313m-race-7/"
"2025-04-14","Hatrick Straight","R8","12:44","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/sportz-bar-wanganui-c4-313m-race-8/"
"2025-04-14","Hatrick Straight","R9","13:06","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/baldricks-cunning-plan-c23-313m-race-9/"
"2025-04-14","Hatrick Straight","R10","13:26","https://www.odds.com.au/greyhounds/hatrick-straight-nz-20250414/book-your-function-hatrick-c3-313m-race-10/"
"2025-04-14","Nowra","R1","17:51","https://www.odds.com.au/greyhounds/nowra-20250414/shoalhaven-greyhounds-as-pets-maiden-race-1/"
"2025-04-14","Nowra","R2","18:10","https://www.odds.com.au/greyhounds/nowra-20250414/bechini-and-associates-0-1-win-race-2/"
