"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Q1 Lakeside (QLD)","Race 7","6","","LOONGANA PARK (3)","Sheree Buckley","22.44","8.03","6.16","36","31.4kg","Fernando Bale","Canya Lilly","$61.00"
"Q1 Lakeside (QLD)","Race 7","7","","PERCEPTION (8)","Lindsay Joyce","22.50","9.03","6.31","87","25.3kg","Aston Dee Bee","Red Hot Mouse","$6.00"
"Q1 Lakeside (QLD)","Race 7","8","","UNO CHA CHA (7)","Noel Murdoch","22.67","11.53","6.18","45","23.8kg","Fernando Bale","Cha Cha Gem","$81.00"
"Q1 Lakeside (QLD)","Race 7","SCR","","BLACK JACK KADE","Larry Franks","","","","","","Flying Ricciardo","Sarita",""
"Q1 Lakeside (QLD)","Race 7","SCR","","CHASING SNOW","Ned Snow","","","","","","Tommy Shelby","Catch",""
"Q1 Lakeside (QLD)","Race 8","1","","SUMMER MOUSE (7)","Lindsay Joyce","21.70","0.00","6.06","31","23.3kg","Aston Dee Bee","Red Hot Mouse","$3.50"
"Q1 Lakeside (QLD)","Race 8","2","","CELTIC GOLD (2)","Sharyn Jackson","22.00","4.25","6.02","22","26.5kg","No Easy Beat","Nurse Meg","$3.80"
"Q1 Lakeside (QLD)","Race 8","3","","SNOWY WAUGH (6)","Brent Kline","22.15","6.50","6.05","13","26.0kg","Aussie Infrared","Shilo","$14.00"
"Q1 Lakeside (QLD)","Race 8","4","","BURT STREET (1)","Neil Catchpole","22.40","10.00","6.29","77","25.7kg","Fernando Bale","Amelia Ella","$26.00"
"Q1 Lakeside (QLD)","Race 8","5","","SHEVCHENKO HAYZE (5)","Sandra Hunt","22.40","10.03","6.25","66","27.0kg","Fernando Bale","Merlot Hayze","$6.00"
"Q1 Lakeside (QLD)","Race 8","6","","RITA'S SPEED (3)","Christi Ann Lombe","22.47","11.03","6.17","45","24.0kg","Magic Sprite","Hay Hopey","$26.00"
"Q1 Lakeside (QLD)","Race 8","7","","CARAMEL RUPEE (8)","Kerry Hoggan","22.63","13.28","6.19","54","26.4kg","Aston Rupee","Kingsbrae Carol","$21.00"
"Q1 Lakeside (QLD)","Race 8","8","","HARA'S STELLAR (4)","Jemma Daley","22.88","17.03","6.33","88","27.9kg","Equalizer","Hara's Penny","$3.00"
"Q1 Lakeside (QLD)","Race 8","SCR","","IT'S A PROMISE","Marie-Madeleine Westwood","","","","","","Superior Panama","It's A Flirt",""
"Q1 Lakeside (QLD)","Race 8","SCR","","NEW DESIGN","Matthew Heilbronn","","","","","","Whiskey Riot","Cindy Rumble",""
"Q1 Lakeside (QLD)","Race 9","1","","SIRIUS COCO (6)","Darren Johnstone","22.16","0.00","5.99","11","26.0kg","Sennachie","Daisy Dreams","$81.00"
"Q1 Lakeside (QLD)","Race 9","2","","DISCO ETHICS (7)","David Kitchener","22.24","1.25","6.28","22","25.0kg","Beast Unleashed","Red Sox Ethics","$12.00"
"Q1 Lakeside (QLD)","Race 9","3","","CHILLI DIP (8)","Matthew Bourke","22.52","5.25","6.26","44","25.7kg","Tommy Shelby","Dustification","$13.00"
"Q1 Lakeside (QLD)","Race 9","4","","SACRAMENTO (5)","Mick Darragh","22.62","6.50","6.26","33","26.4kg","Fernando Bale","Gunnell","$5.50"
"Q1 Lakeside (QLD)","Race 9","5","","JAVEN'S SHOT (4)","Casey Dargusch","22.62","6.56","6.37","75","26.9kg","Hooked On Scotch","Javens","$4.40"
"Q1 Lakeside (QLD)","Race 9","6","","ROUSEY HAYZE (1)","Sandra Hunt","22.77","8.81","6.40","67","26.2kg","Fernando Bale","Merlot Hayze","$1.60"
"Q1 Lakeside (QLD)","Race 9","7","","SKIP THE CUE (3)","Neil Catchpole","23.16","14.31","6.35","56","27.8kg","Hooked On Scotch","Dixie Trick","$41.00"
"Q1 Lakeside (QLD)","Race 9","SCR","","RINGBARK GINGER","Cameron Scott","","","","","","Sennachie","Ringbark Ruby",""
"Q1 Lakeside (QLD)","Race 9","SCR","","IT'S A PROMISE","Marie-Madeleine Westwood","","","","","","Superior Panama","It's A Flirt",""
"Q1 Lakeside (QLD)","Race 9","SCR","","NEW DESIGN","Matthew Heilbronn","","","","","","Whiskey Riot","Cindy Rumble",""
"Q1 Lakeside (QLD)","Race 10","1","","EASTLY BLOOM (5)","K Buhner","22.05","0.00","6.19","22","26.5kg","Superior Panama","West On Bloom","$9.50"
"Q1 Lakeside (QLD)","Race 10","2","","MADRID (2)","Mick Darragh","22.18","2.00","6.15","11","28.4kg","Bernardo","Gunnell","$1.55"
"Q1 Lakeside (QLD)","Race 10","3","","POOL RICOCHET (6)","Kerry Hoggan","22.25","3.00","6.42","74","23.2kg","Hard Style Rico","Ritza Dot","$13.00"
"Q1 Lakeside (QLD)","Race 10","4","","BARBARA WINNIE (8)","David Sloan","22.29","3.50","6.23","33","27.0kg","Superior Panama","Rattlin' Home","$10.00"
"Q1 Lakeside (QLD)","Race 10","5","","POZZI TONOZZI (3)","Casey Dargusch","22.58","7.75","6.40","68","26.2kg","Bernardo","Rinadeena","$4.40"
"Q1 Lakeside (QLD)","Race 10","6","","IT'S TIME RED (4)","Paul Graham","22.60","7.88","6.43","86","29.1kg","Aston Dee Bee","Lady's Angel","$41.00"
"Q1 Lakeside (QLD)","Race 10","7","","STRICKEN (1)","Marion Goodwin","22.77","10.38","6.33","57","28.7kg","Shima Shine","Ricolina Girl","$23.00"
"Q1 Lakeside (QLD)","Race 10","8","","DE VANTIER (7)","Robert Higgs","22.83","11.13","6.31","45","30.2kg","Bernardo","Nerve Settler","$81.00"
"Q1 Lakeside (QLD)","Race 10","SCR","","IT'S A PROMISE","Marie-Madeleine Westwood","","","","","","Superior Panama","It's A Flirt",""
"Q1 Lakeside (QLD)","Race 10","SCR","","SISSY MAYBELLE","Anne Clelland","","","","","","Out Of Range","Aussie Diamond",""
"Q1 Lakeside (QLD)","Race 11","","","RICOLINA PEARL (1)","Marion Goodwin","0.00","","","","","Bella Infrared","Bella Rico","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","SHARI'S ANGEL (2)","Noel Murdoch","0.00","","","","","My Redeemer","Evie's Angel","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","BIG CUDDLE (3)","Peter Higgins","0.00","","","","","Feral Franky","Manners Matter","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","RATTLIN' ROUND (4)","David Sloan","0.00","","","","","Superior Panama","Rattlin' Home","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","EARLY MISSION (5)","Neil Catchpole","0.00","","","","","Cosmic Chief","Who Nose Size","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","SAINT PAULI GIRL (6)","Peter Young","0.00","","","","","Fabregas","Slippery Grant","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","SHIAN FREYA (7)","Kerry Hoggan","0.00","","","","","Aston Dee Bee","Winning Light","$0.00"
"Q1 Lakeside (QLD)","Race 11","","","JIMMY'S GIRL (8)","Cameron Scott","0.00","","","","","Aston Rupee","Go Emmy Go","$0.00"
"Q1 Lakeside (QLD)","Race 11","SCR","","NEW DESIGN","Matthew Heilbronn","","","","","","Whiskey Riot","Cindy Rumble",""
"Q1 Lakeside (QLD)","Race 11","SCR","","SISSY MAYBELLE","Anne Clelland","","","","","","Out Of Range","Aussie Diamond",""
"Q1 Lakeside (QLD)","Race 12","","","IT'S TIME LIONEL (1)","Paul Graham","0.00","","","","","Fabregas","Lady's Angel","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","IN HER WAKE (3)","Neil Catchpole","0.00","","","","","Hooked On Scotch","Dixie Trick","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","BRIGGINSHAW (4)","Neil Catchpole","0.00","","","","","Sh Avatar","Social Sally","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","NOPE ROPE (5)","Matthew Bourke","0.00","","","","","Aussie Infrared","Eight Green Cans","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","PENNY'S PRINCESS (6)","Rodney Power","0.00","","","","","Bernardo","My Dewana Penny","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","IT'S THE ZIGGY (7)","Paul Graham","0.00","","","","","Aston Dee Bee","Lady's Angel","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","HARD TARGET (8)","Gary Moore","0.00","","","","","Hard Style Rico","Dahomey Windsong","$0.00"
"Q1 Lakeside (QLD)","Race 12","","","ROWDY REBEL (2)","Peter Young","0.00","","","","","Barcia Bale","Shannon Allen","$0.00"
"Q1 Lakeside (QLD)","Race 12","SCR","","BLACK PARADE","Anne Clelland","","","","","","Fernando Bale","Eyes On Me",""
"Q1 Lakeside (QLD)","Race 12","SCR","","DON'T TELL HAN","Peter Young","","","","","","Mepunga Blazer","Splendid Star",""
"Sale (VIC)","Race 1","1","","TWISTED FANTASY (1)","Adrian Nuttall","24.66","0.00","5.28","M311","33.3kg","Aussie Infrared","Easy Choice","$4.00"
"Sale (VIC)","Race 1","2","","WOODSIDE VIXEN (8)","Margaret Read","24.85","2.73","5.36","S422","26.5kg","Barcia Blue Boy","Bomber's Wonder","$16.00"
"Sale (VIC)","Race 1","3","","LUCKY HARPER (7)","Kathleen Fogarty","24.97","4.51","5.27","M133","30.2kg","My Redeemer","Harper's Girl","$8.00"
"Sale (VIC)","Race 1","4","","SOMERTON WILLOW (4)","Michael Delaney","25.14","6.83","5.27","M244","27.3kg","Fernando Bale","Miss Somerton","$12.00"
"Sale (VIC)","Race 1","5","","SHIMA LEXIE (5)","Geoffrey Scott-Smith","25.28","8.86","5.36","M555","25.8kg","Feral Franky","Shima Pearl","$4.80"
"Sale (VIC)","Race 1","6","","BRUCE (2)","Ben Joske","25.70","14.84","5.40","M666","32.0kg","Aston Rupee","Two Phones","$4.60"
"Sale (VIC)","Race 1","7","","BE GRACIOUS (3)","Gary Mcmillan","25.84","16.83","5.51","S877","26.8kg","Aussie Secret","Zipping Tina","$8.00"
"Sale (VIC)","Race 1","DNF","","JUMBUK BAYEH (6)","Ben Joske","","","5.50","S788","33.0kg","Aston Rupee","Two Phones",""
"Sale (VIC)","Race 1","SCR","","ACRES BLUE BOY","Yvonne Andrews","","","","","","Walk Hard","Tink",""
"Sale (VIC)","Race 1","SCR","","UNLEASH ME","Dawn Johnston","","","","","","Beast Unleashed","Cosmic Katie",""
"Sale (VIC)","Race 2","1","","REEL RITZA (5)","Barry Harper","24.91","0.00","5.32","M311","33.3kg","Ritza Lenny","All Dolled Up","$4.00"
"Sale (VIC)","Race 2","2","","DAINTREE BULLET (8)","Ben Joske","25.30","5.63","5.40","M532","33.1kg","Feral Franky","Whistling Bullet","$6.00"
"Sale (VIC)","Race 2","3","","SKYWALKER ROSE (2)","Sharon-lee Chignell","25.45","7.67","5.42","S654","31.2kg","Whiskey Riot","Suzie Rose","$7.50"
"Sale (VIC)","Race 2","4","","AWESOME BINDI (3)","Louie Cardillo","25.59","9.71","5.31","M123","27.5kg","Playlist","Amber Beauty","$12.00"
"Sale (VIC)","Race 2","5","","RIVERBANK SANDY (6)","Peter Fiske","25.89","13.97","5.33","M466","27.8kg","Feral Franky","Pankhurst","$7.50"
"Sale (VIC)","Race 2","6","","QUICK RESPONSE (1)","Bruce Russell","25.91","14.34","5.31","M245","28.2kg","Catch The Thief","Popowski","$4.50"
"Sale (VIC)","Race 2","7","","BE A SHADOW (7)","Elaine Wood","26.09","16.81","5.46","M777","28.6kg","Aussie Secret","Zipping Tina","$6.00"
"Sale (VIC)","Race 2","8","","TRUDY GEM (4)","Kym Russell","26.27","19.44","5.74","S888","27.5kg","Hard Style Rico","Sweet Emotion","$8.00"
"Sale (VIC)","Race 2","SCR","","ACRES BLUE BOY","Yvonne Andrews","","","","","","Walk Hard","Tink",""
"Sale (VIC)","Race 2","SCR","","UNLEASH ME","Dawn Johnston","","","","","","Beast Unleashed","Cosmic Katie",""
"Sale (VIC)","Race 3","1","","LAKEVIEW JUDE (6)","Harley Whelan","24.59","0.00","","","30.1kg","Lakeview Walter","Dr. Madison","$3.60"
"Sale (VIC)","Race 3","2","","MARYVALE GIRL (1)","William Majoor","24.69","1.39","","","28.2kg","Aston Rupee","Brueghelino","$5.00"
"Sale (VIC)","Race 3","3","","WHATEVER JACK (4)","Adam Helleren","24.80","3.03","","","33.8kg","Aston Rupee","Whatever I Want","$12.00"
"Sale (VIC)","Race 3","4","","DARNUM RAIN (8)","Peter Handley","25.03","6.29","","","33.3kg","Fernando Bale","Darnum Dasher","$7.50"
"Sale (VIC)","Race 3","5","","MADE UP STORIES (7)","David Condon","25.05","6.50","","","27.2kg","Barcia Bale","Caroline","$10.00"
"Sale (VIC)","Race 3","6","","IGNATIUS ROSE (3)","Sharon-lee Chignell","25.13","7.71","","","35.9kg","Whiskey Riot","Suzie Rose","$10.00"
"Sale (VIC)","Race 3","7","","SOMERTON MICK (5)","Michael Delaney","25.15","8.04","","","29.4kg","Fernando Bale","Miss Somerton","$4.00"
"Sale (VIC)","Race 3","8","","SOMERTON TEDDY (2)","Michael Delaney","25.29","10.01","","","30.2kg","Fernando Bale","Miss Somerton","$7.50"
"Sale (VIC)","Race 3","SCR","","CHRISTA'S GIRL","Louie Cardillo","","","","","","Playlist","Valley Reaper",""
"Sale (VIC)","Race 3","SCR","","INDI BEAR","Dawn Johnston","","","","","","My Redeemer","Somerton Rose",""
"Sale (VIC)","Race 4","1","","PLAY LAB (1)","Peter Martinovic","0.00","0.00","","","31.3kg","Tommy Shelby","Invictus Louie","$0.00"
"Sale (VIC)","Race 4","3","","XATU BALE (2)","Susan Northway","0.00","","","","35.6kg","Feral Franky","Dyna Carmen","$0.00"
"Sale (VIC)","Race 4","","","GO STEVIE (3)","Chris Johannsen","0.00","","","","34.9kg","Fernando Bale","Mepunga Bonnie","$0.00"
"Sale (VIC)","Race 4","","","IS HE LUCKY (4)","Douglas Hammerstein","0.00","","","","32.3kg","Beast Unleashed","Made Me Blind","$0.00"
"Sale (VIC)","Race 4","","","JAMS NIMBLE (5)","Nicole Lund","0.00","","","","24.1kg","Need My Moneynow","Grandana Quality","$0.00"
"Sale (VIC)","Race 4","","","MY NAME'S EDEN (6)","Harley Whelan","0.00","","","","32.0kg","Hard Style Rico","Strada","$0.00"
"Sale (VIC)","Race 4","2","","WINKING WILLIE (7)","Ned McDonald","0.00","","","","36.6kg","Bernardo","Silver Salute","$0.00"
"Sale (VIC)","Race 4","","","HOLLY ROSE (8)","Sharon-lee Chignell","0.00","","","","28.1kg","Whiskey Riot","Suzie Rose","$0.00"
"Sale (VIC)","Race 5","","","DUNDEE DIXIE (1)","Geoffrey Scott-Smith","0.00","","","","28.8kg","Aussie Infrared","Dundee Calypso","$0.00"
"Sale (VIC)","Race 5","","","GO SEE IAN (2)","Corey Fulford","0.00","","","","34.8kg","Zack Monelli","Josie's Entity","$0.00"
"Sale (VIC)","Race 5","","","LIBERTY KELTON (3)","Stephen Toner","0.00","","","","29.8kg","Shima Shine","Ita Louisa","$0.00"
"Sale (VIC)","Race 5","","","MICKAYLA SWIFT (4)","Kayla Cottrell","0.00","","","","29.2kg","My Bro Fabio","Saldana","$0.00"
"Sale (VIC)","Race 5","","","WARRIOR ETHAN (6)","Corey Fulford","0.00","","","","34.6kg","Aston Rupee","Diamond Banner","$0.00"
"Sale (VIC)","Race 5","","","LILY LALA (7)","Ronald Winter","0.00","","","","26.5kg","Aussie Infrared","Little Tubbsy","$0.00"
"Sale (VIC)","Race 5","","","TANNER TIME (8)","Shane Richer","0.00","","","","33.9kg","Benali","Loud Lana","$0.00"
"Sale (VIC)","Race 6","","","ELLE GEM (1)","Lesley Russell","0.00","","","","28.6kg","Aston Dee Bee","Madalia Maggie","$0.00"
"Sale (VIC)","Race 6","","","LAKEVIEW NOLA (2)","Harley Whelan","0.00","","","","28.0kg","Fernando Bale","Lakeview Grace","$0.00"
"Sale (VIC)","Race 6","","","BAKIS BALE (3)","Luke Harris","0.00","","","","34.2kg","Christo Bale","Dyna Romy","$0.00"
"Sale (VIC)","Race 6","","","SODA APACHE (4)","Geoffrey Dalton","0.00","","","","33.1kg","Fernando Bale","Ireland's Force","$0.00"
"Sale (VIC)","Race 6","","","AVIATION (5)","Matthew Marshall","0.00","","","","31.8kg","Zambora Brockie","Aston Daiquiri","$0.00"
"Sale (VIC)","Race 6","","","SHAUN LEE ROSE (6)","Jeffrey Chignell","0.00","","","","32.8kg","Magical Bale","Shantelle Rose","$0.00"
"Sale (VIC)","Race 6","","","VALVE BOUNCE (8)","Chris Johannsen","0.00","","","","34.2kg","Shima Shine","Zipping Emma","$0.00"
"Sale (VIC)","Race 6","","","MADALIA TIPPER (7)","Kathleen Fogarty","0.00","","","","33.5kg","Banjo Boy","Zipping Scarlet","$0.00"
"Sale (VIC)","Race 6","SCR","","SLAY QUEEN MOLLY","Susan Richards","","","","","","Shima Shine","Miss Malfunction",""
"Sale (VIC)","Race 7","","","MADALIA SNOOPY (1)","Peter Mckenzie","0.00","","","","34.5kg","Aston Dee Bee","Madalia Maggie","$0.00"
"Sale (VIC)","Race 7","","","FIRST MATE (2)","William Majoor","0.00","","","","33.3kg","Out Of Range","Taylor's Chip","$0.00"
"Sale (VIC)","Race 7","","","KELLY JANE (3)","Ben Joske","0.00","","","","27.4kg","Koblenz","Xalynn Bale","$0.00"
"Sale (VIC)","Race 7","","","VISTA VANADIUM (4)","Troy Hammerstein","0.00","","","","36.2kg","Aston Rupee","Gypsy Vista","$0.00"
"Sale (VIC)","Race 7","","","ROYAL MAGPIE (5)","Brian Alford","0.00","","","","27.0kg","Beast Unleashed","Mount Royal","$0.00"
"Sale (VIC)","Race 7","","","EASY PIE (6)","Frank Toth","0.00","","","","32.8kg","Bernardo","Glorious","$0.00"
"Sale (VIC)","Race 7","","","EXCAVATOR TICKET (7)","Corey Fulford","0.00","","","","33.4kg","Hooked On Scotch","Tinderella","$0.00"
"Sale (VIC)","Race 7","","","GO ASTRAY (8)","Margaret Read","0.00","","","","27.7kg","Disintergrate","Ironbark Lass","$0.00"
"Sale (VIC)","Race 7","SCR","","MADALIA TIPPER","Kathleen Fogarty","","","","","","Banjo Boy","Zipping Scarlet",""
"Sale (VIC)","Race 8","","","READ THE ROOM (1)","Karen Pitt","0.00","","","","26.6kg","Fernando Bale","Zipping Tiffany","$0.00"
"Sale (VIC)","Race 8","","","COLLINDA DOUGIE (2)","Stephanie Tyler","0.00","","","","30.7kg","Tommy Shelby","True Collinda","$0.00"
"Sale (VIC)","Race 8","","","SHARNI'S SECRET (3)","John Musselwhite","0.00","","","","26.4kg","Tommy Shelby","Persian Goddess","$0.00"
"Sale (VIC)","Race 8","","","ZIPPITY ZIPPIN' (5)","Carolyn Jones","0.00","","","","39.1kg","Sunset Spitfire","El Helecho","$0.00"
"Sale (VIC)","Race 8","","","HERE COMES ARTIE (6)","Des Douch","0.00","","","","33.5kg","Bernardo","Tidelina","$0.00"
"Sale (VIC)","Race 8","","","SPENCER (7)","Matthew Marshall","0.00","","","","29.3kg","Aston Rupee","Distinct","$0.00"
"Sale (VIC)","Race 8","","","ON THE GREEN (8)","Joyce Condon","0.00","","","","32.8kg","Fernando Bale","Easy Choice","$0.00"
"Sale (VIC)","Race 8","","","SLAY QUEEN MOLLY (4)","Susan Richards","0.00","","","","28.1kg","Shima Shine","Miss Malfunction","$0.00"
"Sale (VIC)","Race 8","SCR","","DR. ZEEKA","Kimberley McMahon","","","","","","Feral Franky","Payton",""
"Sale (VIC)","Race 8","SCR","","MAIA","Karen Pitt","","","","","","Shima Shine","Dasha",""
"Sale (VIC)","Race 9","","","TILLY GIRL (1)","Corey Fulford","0.00","","","","25.6kg","My Redeemer","Pleach","$0.00"
"Sale (VIC)","Race 9","","","ROMP TIN (2)","Corey Fulford","0.00","","","","26.0kg","Flying Ricciardo","Fine Champan","$0.00"
"Sale (VIC)","Race 9","","","WHISPER PIE (3)","Brad Sands","0.00","","","","28.4kg","Good Odds Harada","Whitney Showgirl","$0.00"
"Sale (VIC)","Race 9","","","LAKEVIEW LASS (4)","Harley Whelan","0.00","","","","32.3kg","Bernardo","Lakeview Maisey","$0.00"
"Sale (VIC)","Race 9","","","NEENA BALE (5)","Luke Harris","0.00","","","","24.8kg","Dyna Villa","Jaclyn Bale","$0.00"
"Sale (VIC)","Race 9","","","MAGICAL PAWS (6)","Peter Mckenzie","0.00","","","","28.4kg","Aussie Infrared","Quick Paws","$0.00"
"Sale (VIC)","Race 9","","","TOP KADE (7)","Brian Alford","0.00","","","","26.0kg","Aston Dee Bee","Bland Purr","$0.00"
"Sale (VIC)","Race 9","","","WHATEVER TESS (8)","Adam Helleren","0.00","","","","26.4kg","My Redeemer","Whatever I Want","$0.00"
"Sale (VIC)","Race 10","","","INTER CYBORG (1)","Steve Kaltsis","0.00","","","","31.1kg","Fernando Bale","Inter Elesha","$0.00"
"Sale (VIC)","Race 10","","","ONCE MORE (2)","Graham Brown","0.00","","","","31.2kg","Aston Rupee","What A Surprise","$0.00"
"Sale (VIC)","Race 10","","","SAXON KELTON (3)","Barry Toner","0.00","","","","35.4kg","Shima Shine","Ita Louisa","$0.00"
"Sale (VIC)","Race 10","","","SEARCH HISTORY (4)","Steve Kaltsis","0.00","","","","37.5kg","Zipping Garth","Bunning Snag","$0.00"
"Sale (VIC)","Race 10","","","NEED A PILOT (5)","Robert Pallotta","0.00","","","","32.7kg","Tommy Shelby","Floral Lace","$0.00"
"Sale (VIC)","Race 10","","","JUNIOR'S MATE (6)","Dawn Johnston","0.00","","","","32.5kg","Fernando Bale","Mystic Riot","$0.00"
"Sale (VIC)","Race 10","","","IMPOSTER (7)","Paul Hammerstein","0.00","","","","33.1kg","Fernando Bale","Patriot Earhart","$0.00"
"Sale (VIC)","Race 10","","","IS HE HAPPY (8)","Paul Hammerstein","0.00","","","","32.6kg","Beast Unleashed","Made Me Blind","$0.00"
"Sale (VIC)","Race 10","SCR","","WHO ME","Brad Sands","","","","","","Aston Rupee","Albies Cruiser",""
"Sale (VIC)","Race 10","SCR","","JUMPING OREO","Glynn Wood","","","","","","Aussie Infrared","Poise",""
"Sale (VIC)","Race 11","","","DERMOTT ROSE (1)","Jeffrey Chignell","0.00","","","","34.0kg","Magical Bale","Shantelle Rose","$0.00"
"Sale (VIC)","Race 11","","","JAIRON BALE (2)","Lui Forte","0.00","","","","30.9kg","Fernando Bale","Idria Bale","$0.00"
"Sale (VIC)","Race 11","","","MICK SAYS SO (4)","Sean Lithgow","0.00","","","","31.7kg","Orson Allen","Zippy Zuri","$0.00"
"Sale (VIC)","Race 11","","","HAY RILEY (5)","Lindsay Fulford","0.00","","","","29.7kg","Flying Ricciardo","Fine Champan","$0.00"
"Sale (VIC)","Race 11","","","PAW JUDD (6)","Luke Harris","0.00","","","","36.2kg","Yozo Bale","Knicks Bale","$0.00"
"Sale (VIC)","Race 11","","","JUMBUK GERHARD (7)","Ben Joske","0.00","","","","33.7kg","Bernardo","Crimson Vixen","$0.00"
"Sale (VIC)","Race 11","","","REDGUM WARS (8)","Brad Sands","0.00","","","","31.9kg","Aston Rupee","Albies Cruiser","$0.00"
"Sale (VIC)","Race 11","SCR","","KING CHERRY","Brad Sands","","","","","","Feral Franky","Block Star",""
"Sale (VIC)","Race 11","SCR","","MADALIA ZOOM","Peter Mckenzie","","","","","","Banjo Boy","Zipping Scarlet",""
"Sale (VIC)","Race 11","SCR","","WHERE'S FIFTY","Justin Bowman","","","","","","Raw Ability","Minter Sparkle",""
"Sale (VIC)","Race 12","","","PROMISES TO BE (1)","Wendy Fasoli","0.00","","","","35.6kg","Flying Ricciardo","One More Light","$0.00"
"Sale (VIC)","Race 12","","","FRISCO JOE (2)","Justin Bowman","0.00","","","","32.1kg","Bernardo","Classy Blaze","$0.00"
"Sale (VIC)","Race 12","","","MR. WALLACE (3)","Elaine Johannsen","0.00","","","","33.7kg","Unlawful Entry","Baroness Jill","$0.00"
"Sale (VIC)","Race 12","","","COMPUTER MODEL (4)","Brian Alford","0.00","","","","32.8kg","Barcia Bale","Cruiser Model","$0.00"
"Sale (VIC)","Race 12","","","SNITCH ADAMS (5)","Chris Johannsen","0.00","","","","33.2kg","Fernando Bale","Patriot Earhart","$0.00"
"Sale (VIC)","Race 12","","","BETSIE BALE (6)","Luke Harris","0.00","","","","29.7kg","Feral Franky","Fanta Bale","$0.00"
"Sale (VIC)","Race 12","","","FABIO GIBLET (7)","Tammy Kennedy-Harris","0.00","","","","33.0kg","Feral Franky","Happy Ruby","$0.00"
"Sale (VIC)","Race 12","","","WHATEVER GEORGE (8)","Adam Helleren","0.00","","","","32.0kg","Aston Rupee","Whatever I Want","$0.00"
"Sale (VIC)","Race 12","SCR","","FLY CHIC","Maria Musselwhite","","","","","","Tommy Shelby","Floral Lace",""
"Sale (VIC)","Race 12","SCR","","HAMISH ROSE","Sharon-lee Chignell","","","","","","Feral Franky","Dash Of Rose",""
