"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Mount Gambier","R4","2 Paw Some Storm (2)","Win",3.2,3.5,3.2,3.3,3.05,3.3,3.95,4,"-",3.3,3.2,3.3,3.1
"Mount Gambier","R4","4 Two Fifty Three (4)","Win",23,26,20,23,18.4,21,36,44,"-",20,20,20,19
"Mount Gambier","R4","6 Mr. Beets (6)","Win",1.28,1.33,1.36,1.37,1.37,1.3,1.39,1.4,"-",1.35,1.32,1.35,1.35
"Mount Gambier","R4","8 Kerry's Cadillac (8)","Win",41,21,26,41,35,34,100,130,"-",41,34,41,34
"Mount Gambier","R4","2 Paw Some Storm (2)","Place","-",1.16,"-","-","-","-","-","-","-","-",1.15,"-","-"
"Mount Gambier","R4","4 Two Fifty Three (4)","Place","-",3.9,"-","-","-","-","-","-","-","-",3,"-","-"
"Mount Gambier","R4","6 Mr. Beets (6)","Place","-",1.02,"-","-","-","-","-","-","-","-",1.06,"-","-"
"Mount Gambier","R4","8 Kerry's Cadillac (8)","Place","-",3.3,"-","-","-","-","-","-","-","-",4,"-","-"
"Mount Gambier","R5","1 Senior Citizen (1)","Win",15,15,14,16,12.4,15,20,23,"-",15,14,15,15
"Mount Gambier","R5","2 Finniss Spark (2)","Win",11,10,10,10,10.2,10,11.5,14,"-",10,10,10,10
"Mount Gambier","R5","3 Bourne Drama (3)","Win",2.8,2.7,2.75,2.7,2.7,2.8,3.1,3.2,"-",2.8,2.75,2.8,2.7
"Mount Gambier","R5","4 Galactic Artemis (4)","Win",4,3.9,4,4,4.45,4,4.8,5.2,"-",3.9,4,3.9,4
"Mount Gambier","R5","5 Harry Chana (5)","Win",17,18,17,17,15.4,16,21,27,"-",17,16,17,17
"Mount Gambier","R5","7 Mocambora Mia (7)","Win",26,26,23,23,23.5,26,36,44,"-",26,23,26,26
"Mount Gambier","R5","8 Cruising Billy (8)","Win",2.9,2.8,2.9,3,2.95,2.8,3.35,3.5,"-",2.9,2.85,2.9,2.9
"Mount Gambier","R5","1 Senior Citizen (1)","Place",4.75,5,4.4,4,3.75,5,"-",5,4.4,5,5,"-","-"
"Mount Gambier","R5","2 Finniss Spark (2)","Place",3.75,3.8,3.6,3.4,3.95,3.2,"-",3.8,3.7,3.8,3.9,"-","-"
"Mount Gambier","R5","3 Bourne Drama (3)","Place",1.65,1.6,1.4,1.35,1.46,1.5,"-",1.6,1.45,1.6,1.65,"-","-"
"Mount Gambier","R5","4 Galactic Artemis (4)","Place",2,1.95,2,1.85,2.05,1.7,"-",1.95,2,1.95,2.05,"-","-"
"Mount Gambier","R5","5 Harry Chana (5)","Place",5,6,5.25,4.6,4.45,5.25,"-",5.5,4.8,5.5,5.25,"-","-"
"Mount Gambier","R5","7 Mocambora Mia (7)","Place",7.5,9,5.75,5,7.6,7.25,"-",8,5.5,8,8,"-","-"
"Mount Gambier","R5","8 Cruising Billy (8)","Place",1.67,1.6,1.55,1.45,1.58,1.53,"-",1.6,1.45,1.6,1.75,"-","-"
"Mount Gambier","R6","1 Saint Bree (1)","Win",2.7,2.7,2.7,2.7,2.45,2.7,3.2,3.3,"-",2.7,2.7,2.7,2.7
"Mount Gambier","R6","2 Time To Burn (2)","Win",10,10,9.5,11,10.2,9.5,12,13.5,"-",9.5,9.5,9.5,9.5
"Mount Gambier","R6","3 Lust To Burn (3)","Win",2.1,2.2,2.1,2.2,2.05,2.1,2.4,2.44,"-",2.15,2.1,2.15,2.1
"Mount Gambier","R6","5 Turning Oak (5)","Win",6.5,7,7,6.5,7,6.5,7.8,8.4,"-",6.5,6.5,6.5,7
"Mount Gambier","R6","7 Shuffling (7)","Win",17,11,16,15,15.4,16,29,42,"-",17,17,17,16
"Mount Gambier","R6","8 Compton Tig (8)","Win",21,21,20,23,21.5,20,28,36,"-",20,20,20,21
"Mount Gambier","R6","9 Mama Chicken (6)","Win",61,71,51,61,53,61,95,430,"-",61,61,61,61
"Mount Gambier","R6","1 Saint Bree (1)","Place",1.55,1.55,1.36,1.3,1.33,1.4,"-",1.5,1.35,1.5,1.5,"-","-"
"Mount Gambier","R6","2 Time To Burn (2)","Place",3.1,3.7,3.4,3.1,3.55,2.75,"-",3.3,3.3,3.3,3.5,"-","-"
"Mount Gambier","R6","3 Lust To Burn (3)","Place",1.37,1.4,1.28,1.25,1.31,1.3,"-",1.35,1.25,1.35,1.4,"-","-"
"Mount Gambier","R6","5 Turning Oak (5)","Place",2.4,2.8,2.7,2.4,2.45,2.1,"-",2.6,2.45,2.6,2.8,"-","-"
"Mount Gambier","R6","7 Shuffling (7)","Place",4.5,4,4.6,3.7,4.8,5,"-",5.5,4.6,5.5,5,"-","-"
"Mount Gambier","R6","8 Compton Tig (8)","Place",5.5,7,5.25,4.8,6.1,7,"-",6,5,6,6.25,"-","-"
"Mount Gambier","R6","9 Mama Chicken (6)","Place",6,22,9,9,14.2,15,"-",14,11,14,12,"-","-"
"Mount Gambier","R7","1 Swift Gift (1)","Win",8.5,8,8,8,7.7,8,10,11.5,"-",8,8.5,8,8
"Mount Gambier","R7","2 Dirty Dash (2)","Win",3.5,3.6,3.5,3.6,3.55,3.4,4.2,4.4,"-",3.4,3.5,3.4,3.7
"Mount Gambier","R7","3 Bourne Franky (3)","Win",11,10,10,10,11.2,10,12.5,15,"-",10,10,10,10
"Mount Gambier","R7","4 High Cube (4)","Win",9,9,9,9,8.7,9,11,12.5,"-",8.5,8.5,8.5,9
"Mount Gambier","R7","6 Anna Rhode (6)","Win",21,21,20,21,19.4,20,27,34,"-",20,20,20,21
"Mount Gambier","R7","7 Prickle Town (7)","Win",2.2,2.15,2.25,2.3,2.3,2.3,2.48,2.52,"-",2.3,2.25,2.3,2.25
"Mount Gambier","R7","8 Raven Force (8)","Win",9,8.5,8.5,8.5,8.2,8.5,11.5,12.5,"-",8.5,8.5,8.5,8.5
"Mount Gambier","R7","1 Swift Gift (1)","Place",3.25,3.3,3.1,2.8,2.65,3,"-",3.3,3.2,3.3,3.4,"-","-"
"Mount Gambier","R7","2 Dirty Dash (2)","Place",1.9,1.9,1.75,1.65,1.92,1.62,"-",1.8,1.7,1.8,1.95,"-","-"
"Mount Gambier","R7","3 Bourne Franky (3)","Place",3.75,3.9,3.7,3.3,3.95,3.3,"-",3.8,3.6,3.8,3.9,"-","-"
"Mount Gambier","R7","4 High Cube (4)","Place",3.4,3.6,3.4,3.1,3.55,3.1,"-",3.4,3.2,3.4,3.7,"-","-"
"Mount Gambier","R7","6 Anna Rhode (6)","Place",6.5,7,5.5,4.8,6.8,7,"-",6.5,5,6.5,6.75,"-","-"
"Mount Gambier","R7","7 Prickle Town (7)","Place",1.5,1.45,1.32,1.27,1.34,1.4,"-",1.45,1.3,1.45,1.5,"-","-"
"Mount Gambier","R7","8 Raven Force (8)","Place",3.4,3.4,3.3,3,2.85,3,"-",3.4,3.3,3.4,3.6,"-","-"
"Mount Gambier","R8","1 Princetown Flyer (1)","Win",8,8.5,8,7.5,7.2,8.5,9.8,10.5,"-",8.5,8.5,8.5,7.5
"Mount Gambier","R8","2 Sean's Matilda (2)","Win",5.5,6,5.5,5.5,5.6,5.5,6.8,7.2,"-",5.5,5.5,5.5,5.5
"Mount Gambier","R8","3 Aston Jimena (3)","Win",5,5.5,5,5.5,5.6,5,6,6.2,"-",5,5,5,5
"Mount Gambier","R8","4 Rough Girl Slim (4)","Win",51,71,41,51,63,46,75,100,"-",51,51,51,41
"Mount Gambier","R8","6 Wind Whiskers (6)","Win",3,2.7,3,3,2.95,2.9,3.7,3.8,"-",2.9,3,2.9,3
"Mount Gambier","R8","7 Raven Peter (7)","Win",2.9,2.9,3,3.1,2.85,3,3.1,3.2,"-",2.9,3,2.9,3
"Mount Gambier","R8","1 Princetown Flyer (1)","Place",2.9,3.1,3,2.6,2.55,3,"-",3.1,3.1,3.1,3.1,"-","-"
"Mount Gambier","R8","2 Sean's Matilda (2)","Place",2.3,2.6,2.25,2.15,2.3,2,"-",2.35,2.25,2.35,2.5,"-","-"
"Mount Gambier","R8","3 Aston Jimena (3)","Place",2.2,2.4,2.15,2.05,2.1,1.95,"-",2.2,2.15,2.2,2.3,"-","-"
"Mount Gambier","R8","4 Rough Girl Slim (4)","Place",15,16,7.5,8,12.2,12,"-",11,9,11,10,"-","-"
"Mount Gambier","R8","6 Wind Whiskers (6)","Place",1.67,1.55,1.5,1.35,1.52,1.53,"-",1.55,1.4,1.55,1.65,"-","-"
"Mount Gambier","R8","7 Raven Peter (7)","Place",1.65,1.65,1.5,1.37,1.49,1.5,"-",1.55,1.4,1.55,1.65,"-","-"
"Mount Gambier","R9","1 Kahu (1)","Win",19,21,17,18,15.4,17,23,28,"-",16,16,16,16
"Mount Gambier","R9","2 Energy To Burn (2)","Win",2.8,3,2.8,2.8,2.65,2.7,3.15,3.4,"-",2.8,2.7,2.8,2.8
"Mount Gambier","R9","4 Lakeview Heather (4)","Win",3.8,4,3.8,4,3.95,3.8,4.1,4.5,"-",3.7,3.7,3.7,3.8
"Mount Gambier","R9","6 Smokin' Chicken (6)","Win",3.2,2.7,3.2,3,3.55,3.5,4,4.4,"-",3.4,3.4,3.4,3.2
"Mount Gambier","R9","8 Rough Girl Nosey (8)","Win",5,5,5,5,5.1,5.5,5.3,5.8,"-",5,5.5,5,5
"Mount Gambier","R9","1 Kahu (1)","Place",5.5,7,4.6,4,3.85,5.25,"-",4.6,4.2,4.6,4.8,"-","-"
"Mount Gambier","R9","2 Energy To Burn (2)","Place",1.5,1.6,1.36,1.3,1.35,1.4,"-",1.5,1.32,1.5,1.6,"-","-"
"Mount Gambier","R9","4 Lakeview Heather (4)","Place",1.75,1.9,1.7,1.6,1.66,1.62,"-",1.8,1.6,1.8,1.85,"-","-"
"Mount Gambier","R9","6 Smokin' Chicken (6)","Place",1.62,1.55,1.45,1.32,1.62,1.62,"-",1.7,1.45,1.7,1.7,"-","-"
"Mount Gambier","R9","8 Rough Girl Nosey (8)","Place",2,2.2,2.1,2,2.05,2,"-",2.1,2.2,2.1,2.25,"-","-"
"Mount Gambier","R10","1 Cheques To Burn (1)","Win",5.5,5.5,5.5,5,5.3,5.5,6.4,7,"-",5.5,5.5,5.5,5.5
"Mount Gambier","R10","2 Smart Operator (2)","Win",5.5,5.5,5.5,5.5,5.6,5.5,7,7.4,"-",5.5,5.5,5.5,5.5
"Mount Gambier","R10","4 Cadillac Ragtop (4)","Win",4.6,4.8,4.6,4.6,4.35,4.6,5.5,5.7,"-",4.5,4.5,4.5,4.6
"Mount Gambier","R10","6 Wild Milly (6)","Win",9,9,8,8.5,8.6,8.5,11,12,"-",8.5,8,8.5,8
"Mount Gambier","R10","8 Lie To Me (8)","Win",2,2,2.1,2.1,2.05,2.1,2.2,2.24,"-",2.05,2.1,2.05,2.1
"Mount Gambier","R10","1 Cheques To Burn (1)","Place",2.2,2.3,2.05,1.8,1.84,1.95,"-",2.2,2,2.2,2.35,"-","-"
"Mount Gambier","R10","2 Smart Operator (2)","Place",2.2,2.3,2.05,1.9,2.1,1.95,"-",2.2,2,2.2,2.35,"-","-"
"Mount Gambier","R10","4 Cadillac Ragtop (4)","Place",2,2.1,1.85,1.7,1.72,1.75,"-",1.95,1.75,1.95,2.1,"-","-"
"Mount Gambier","R10","6 Wild Milly (6)","Place",3,3.3,2.6,2.45,3.05,2.8,"-",3,2.6,3,3,"-","-"
"Mount Gambier","R10","8 Lie To Me (8)","Place",1.35,1.35,1.26,1.22,1.29,1.3,"-",1.3,1.25,1.3,1.4,"-","-"
"Q1 Lakeside","R1","1 Missy Moo Moo (1)","Win","-",10,8.5,8.5,8.6,9.5,9.4,11.5,8.5,10,9.5,10,9
"Q1 Lakeside","R1","2 Share The Dream (2)","Win","-",2.3,2.5,2.5,2.5,2.5,2.88,3,2.5,2.4,2.4,2.4,2.45
"Q1 Lakeside","R1","3 Pearly Sue (3)","Win","-",19,17,18,15.4,17,21,36,17,17,17,17,17
"Q1 Lakeside","R1","4 Midnight Dash (4)","Win","-",3,3,3.1,3.25,3,3.65,4.1,3.1,3,3,3,3
"Q1 Lakeside","R1","5 Wife's Furious (5)","Win","-",101,81,67,93,81,80,460,81,91,81,91,101
"Q1 Lakeside","R1","6 Short Change (6)","Win","-",81,51,51,63,51,90,520,61,61,51,61,61
"Q1 Lakeside","R1","7 Truth Be Known (7)","Win","-",4.4,4.2,4.6,4.05,4.4,5.4,6,4.2,4.2,4.2,4.2,4.2
"Q1 Lakeside","R1","8 Ringbark Scary (8)","Win","-",15,13,11,10.6,14,13.5,16,12,14,13,14,13
"Q1 Lakeside","R1","1 Missy Moo Moo (1)","Place","-",2.1,2.05,1.75,1.72,1.88,1.8,2.2,2.05,2.2,2.1,"-","-"
"Q1 Lakeside","R1","2 Share The Dream (2)","Place","-",1.2,1.24,1.18,1.21,1.2,1.08,1.16,1.2,1.16,1.27,"-","-"
"Q1 Lakeside","R1","3 Pearly Sue (3)","Place","-",3.1,3.1,2.7,3.25,3,2.75,3.1,2.8,3.1,2.9,"-","-"
"Q1 Lakeside","R1","4 Midnight Dash (4)","Place","-",1.28,1.26,1.22,1.29,1.25,1.16,1.24,1.22,1.24,1.35,"-","-"
"Q1 Lakeside","R1","5 Wife's Furious (5)","Place","-",10,6,4.8,6.6,6.5,8,9,5.5,9,7,"-","-"
"Q1 Lakeside","R1","6 Short Change (6)","Place","-",8,5.25,4.2,6.3,6.25,6.5,7,4.8,7,5.5,"-","-"
"Q1 Lakeside","R1","7 Truth Be Known (7)","Place","-",1.45,1.34,1.27,1.41,1.44,1.28,1.4,1.3,1.4,1.55,"-","-"
"Q1 Lakeside","R1","8 Ringbark Scary (8)","Place","-",2.7,2.6,2.1,1.98,2.5,2.2,2.7,2.45,2.7,2.45,"-","-"
"Q1 Lakeside","R2","1 Sirius Max (1)","Win","-",15,14,15,15.2,15,20,27,13,13,14,13,13
"Q1 Lakeside","R2","2 Bess Be Good (2)","Win","-",101,81,91,111,61,120,1000,91,81,67,81,126
"Q1 Lakeside","R2","3 Basil Fawlty (3)","Win","-",2.6,2.5,2.7,2.5,2.5,2.68,2.82,2.5,2.6,2.5,2.6,2.45
"Q1 Lakeside","R2","4 She's Dynamite (4)","Win","-",13,13,13,14.2,14,15,17.5,13,12,13,12,12
"Q1 Lakeside","R2","5 Hara's Tim Tam (5)","Win","-",1.6,1.65,1.6,1.54,1.65,2,2.12,1.6,1.6,1.62,1.6,1.65
"Q1 Lakeside","R2","6 Do The Maths (6)","Win","-",61,61,61,73,71,65,960,51,51,61,51,51
"Q1 Lakeside","R2","7 Stay Warm David (7)","Win","-",31,41,34,73,31,70,990,51,35,34,35,51
"Q1 Lakeside","R2","8 Paloma Princess (8)","Win","-",41,31,34,35,34,42,970,34,34,34,34,31
"Q1 Lakeside","R2","1 Sirius Max (1)","Place","-",2.1,2,1.75,1.72,2.15,1.75,2,1.9,2,2.1,"-","-"
"Q1 Lakeside","R2","2 Bess Be Good (2)","Place","-",7,4.6,3.8,5.1,4.5,6,6.5,4,6.5,6.25,"-","-"
"Q1 Lakeside","R2","3 Basil Fawlty (3)","Place","-",1.14,1.12,1.08,1.05,1.08,1.01,1.08,1.1,1.08,1.15,"-","-"
"Q1 Lakeside","R2","4 She's Dynamite (4)","Place","-",2,1.95,1.65,1.66,1.91,1.75,1.9,1.9,1.9,2,"-","-"
"Q1 Lakeside","R2","5 Hara's Tim Tam (5)","Place","-",1.06,1.05,1.02,1.01,1.05,1.01,1.03,1.02,1.03,1.06,"-","-"
"Q1 Lakeside","R2","6 Do The Maths (6)","Place","-",5,4.25,3.6,4.25,4,4,4.8,3.9,4.8,4,"-","-"
"Q1 Lakeside","R2","7 Stay Warm David (7)","Place","-",3.2,3.7,3.2,3.15,3.3,4,3.7,3.2,3.7,4,"-","-"
"Q1 Lakeside","R2","8 Paloma Princess (8)","Place","-",3.8,3.2,2.7,3.35,3.6,3.1,3.6,3.2,3.6,3.2,"-","-"
"Q1 Lakeside","R3","1 Federal Cash (1)","Win","-",3.1,2.9,3.2,2.65,3.1,3.75,3.85,2.9,3,2.9,3,2.8
"Q1 Lakeside","R3","2 Forever Smiling (2)","Win","-",71,61,61,83,51,140,190,71,61,51,61,51
"Q1 Lakeside","R3","3 Almighty Leo (3)","Win","-",23,21,23,21.5,21,38,50,23,21,20,21,19
"Q1 Lakeside","R3","4 Holly Moo Moo (4)","Win","-",61,51,61,71,51,130,180,61,51,51,51,51
"Q1 Lakeside","R3","5 Maximus Malt (5)","Win","-",1.33,1.36,1.4,1.37,1.3,1.47,1.49,1.34,1.35,1.35,1.35,1.33
"Q1 Lakeside","R3","6 Baba Ganoush (6)","Win","-",81,101,91,111,101,230,1000,101,101,101,101,101
"Q1 Lakeside","R3","7 Stilton Deed (7)","Win","-",81,71,81,83,67,170,990,81,71,67,71,81
"Q1 Lakeside","R3","8 Shiraz Nouveau (8)","Win","-",26,23,26,26.5,23,44,50,23,21,23,21,21
"Q1 Lakeside","R3","1 Federal Cash (1)","Place","-",1.1,1.09,1.04,1.04,1.06,1.01,1.05,1.08,1.05,1.08,"-","-"
"Q1 Lakeside","R3","2 Forever Smiling (2)","Place","-",4.2,3.6,2.9,2.9,3.75,3.75,4.2,3.2,4.2,3.6,"-","-"
"Q1 Lakeside","R3","3 Almighty Leo (3)","Place","-",2.2,2.05,1.75,1.8,2.4,2,2.1,1.9,2.1,2.15,"-","-"
"Q1 Lakeside","R3","4 Holly Moo Moo (4)","Place","-",3.9,3.4,3,2.85,3.3,3.5,3.8,3.3,3.8,3.6,"-","-"
"Q1 Lakeside","R3","5 Maximus Malt (5)","Place","-",1.02,1.02,1.02,1.01,1.03,1.01,1.01,1.01,1.01,1.04,"-","-"
"Q1 Lakeside","R3","6 Baba Ganoush (6)","Place","-",4.8,4.4,3.4,4.65,3.4,5,6,4,6,4.8,"-","-"
"Q1 Lakeside","R3","7 Stilton Deed (7)","Place","-",4.8,3.8,3.2,4.25,3.5,4.2,4.8,3.6,4.8,4.4,"-","-"
"Q1 Lakeside","R3","8 Shiraz Nouveau (8)","Place","-",2.4,2.2,1.95,2.35,2.7,2,2.1,2.1,2.1,2.3,"-","-"
"Q1 Lakeside","R4","1 Mary Moo Moo (1)","Win","-",51,51,51,53,51,130,1000,51,61,51,61,41
"Q1 Lakeside","R4","2 One Eye (2)","Win","-",61,51,51,53,51,110,180,51,61,51,61,41
"Q1 Lakeside","R4","3 Austrian Rose (3)","Win","-",21,19,19,20.5,19,32,38,19,20,19,20,18
"Q1 Lakeside","R4","4 Harry's Hill (4)","Win","-",2.6,2.65,2.65,2.8,2.6,2.94,3,2.75,2.7,2.65,2.7,2.5
"Q1 Lakeside","R4","5 Scotch You (5)","Win","-",17,15,15,14.2,16,25,27,15,15,16,15,15
"Q1 Lakeside","R4","6 Mustang Smuggler (6)","Win","-",101,81,81,93,81,160,1000,81,91,81,91,71
"Q1 Lakeside","R4","7 Jessie Jewel (7)","Win","-",1.8,1.95,1.9,1.9,1.9,2.22,2.26,1.9,1.95,1.95,1.95,1.9
"Q1 Lakeside","R4","8 Popular Monster (8)","Win","-",6.5,5.5,5.5,4.05,6,7.2,7.8,5.75,5.5,5.5,5.5,5.5
"Q1 Lakeside","R4","1 Mary Moo Moo (1)","Place","-",4.8,4.4,3.6,5.1,5,5,6,4,6,3.9,"-","-"
"Q1 Lakeside","R4","2 One Eye (2)","Place","-",5,4.4,3.6,5.1,5,4.8,6,4,6,3.9,"-","-"
"Q1 Lakeside","R4","3 Austrian Rose (3)","Place","-",2.7,2.8,2.35,2.95,3,2.5,2.9,2.6,2.9,2.7,"-","-"
"Q1 Lakeside","R4","4 Harry's Hill (4)","Place","-",1.16,1.2,1.14,1.12,1.1,1.05,1.14,1.15,1.14,1.2,"-","-"
"Q1 Lakeside","R4","5 Scotch You (5)","Place","-",2.4,2.4,2.1,2.35,2.6,2.2,2.45,2.35,2.45,2.45,"-","-"
"Q1 Lakeside","R4","6 Mustang Smuggler (6)","Place","-",8,5.5,4.2,5.8,4.75,6.5,7.5,5,7.5,5,"-","-"
"Q1 Lakeside","R4","7 Jessie Jewel (7)","Place","-",1.08,1.1,1.08,1.08,1.08,1.01,1.07,1.1,1.07,1.12,"-","-"
"Q1 Lakeside","R4","8 Popular Monster (8)","Place","-",1.5,1.34,1.25,1.26,1.44,1.31,1.4,1.3,1.4,1.5,"-","-"
"Q1 Lakeside","R5","1 Monkey Pants (1)","Win","-",10,11,10,6.1,12,14.5,18.5,10,10,12,10,10
"Q1 Lakeside","R5","2 So Dapper (2)","Win","-",51,41,41,23.5,46,70,160,51,51,41,51,51
"Q1 Lakeside","R5","3 Sirius Roy (3)","Win","-",19,18,19,15.2,18,29,36,19,18,18,18,19
"Q1 Lakeside","R5","4 Energetic Cloud (4)","Win","-",81,61,61,131,51,130,150,71,61,61,61,71
"Q1 Lakeside","R5","5 Whiskey Sipper (5)","Win","-",9.5,11,9,7.1,11,12,13,9.5,10,11,10,9.5
"Q1 Lakeside","R5","6 He's Something (6)","Win","-",1.18,1.2,1.25,1.32,1.18,1.35,1.36,1.2,1.22,1.2,1.22,1.25
"Q1 Lakeside","R5","7 Minter Honour (7)","Win","-",26,23,23,23.5,23,38,48,23,23,23,23,23
"Q1 Lakeside","R5","8 Hara's Mickey (8)","Win","-",15,13,15,8.1,13,19,21,15,13,13,13,14
"Q1 Lakeside","R5","1 Monkey Pants (1)","Place","-",1.75,1.8,1.5,1.52,1.88,1.6,1.75,1.8,1.75,1.9,"-","-"
"Q1 Lakeside","R5","2 So Dapper (2)","Place","-",4.4,3.7,3.3,3.35,4.2,4.2,5,3.5,5,4.4,"-","-"
"Q1 Lakeside","R5","3 Sirius Roy (3)","Place","-",2.4,2.3,2.2,2.05,2.15,2.2,2.4,2.15,2.4,2.5,"-","-"
"Q1 Lakeside","R5","4 Energetic Cloud (4)","Place","-",6,4.25,3.8,8.1,4.75,5.5,6,4,6,5.25,"-","-"
"Q1 Lakeside","R5","5 Whiskey Sipper (5)","Place","-",1.7,1.8,1.4,1.45,1.67,1.55,1.75,1.7,1.75,1.7,"-","-"
"Q1 Lakeside","R5","6 He's Something (6)","Place","-",1.02,1.02,1.02,1.02,1.03,1.01,1.01,1.01,1.01,1.02,"-","-"
"Q1 Lakeside","R5","7 Minter Honour (7)","Place","-",2.9,2.7,2.45,3.25,2.8,2.6,3,2.5,3,2.8,"-","-"
"Q1 Lakeside","R5","8 Hara's Mickey (8)","Place","-",2.1,2,1.95,1.82,1.91,1.9,2.05,1.9,2.05,2.2,"-","-"
"Q1 Lakeside","R6","1 Anytime Romeo (1)","Win","-",4.8,5,4.8,5.1,5,5.2,24,4.8,5,5,5,4.8
"Q1 Lakeside","R6","2 Cyclone Ranger (2)","Win","-",71,81,67,61,81,34,1000,81,81,81,81,71
"Q1 Lakeside","R6","3 Snow Cone (3)","Win","-",3.8,4,3.9,3.95,4,3.9,14.5,3.9,3.9,3.9,3.9,3.8
"Q1 Lakeside","R6","4 Valeena Boy (4)","Win","-",2.5,2.6,2.5,2.45,2.6,2.54,5.3,2.5,2.6,2.55,2.6,2.5
"Q1 Lakeside","R6","5 Keeper (5)","Win","-",4,4.2,4,4.2,4.2,4.2,16.5,4.2,4.2,4.2,4.2,4
"Q1 Lakeside","R6","6 Cool Hand Rio (6)","Win","-",9,9.5,9,8.7,9.5,9.4,60,9.5,9.5,9.5,9.5,9
"Q1 Lakeside","R6","7 Shian Storm (7)","Win","-",34,34,34,36,35,24,1000,34,35,34,35,34
"Q1 Lakeside","R6","8 Frequency (8)","Win","-",12,13,12,13.2,13,13,140,13,13,13,13,12
"Q1 Lakeside","R6","1 Anytime Romeo (1)","Place","-",1.55,1.6,1.4,1.62,1.62,1.4,1.6,1.55,1.6,1.6,"-","-"
"Q1 Lakeside","R6","2 Cyclone Ranger (2)","Place","-",8,6.5,5.5,5.2,7,7.5,8.5,6,8.5,5.5,"-","-"
"Q1 Lakeside","R6","3 Snow Cone (3)","Place","-",1.45,1.4,1.32,1.41,1.4,1.28,1.4,1.37,1.4,1.45,"-","-"
"Q1 Lakeside","R6","4 Valeena Boy (4)","Place","-",1.24,1.28,1.25,1.25,1.22,1.11,1.22,1.25,1.22,1.27,"-","-"
"Q1 Lakeside","R6","5 Keeper (5)","Place","-",1.45,1.45,1.32,1.43,1.4,1.3,1.45,1.37,1.45,1.5,"-","-"
"Q1 Lakeside","R6","6 Cool Hand Rio (6)","Place","-",2.1,2.4,2.15,1.98,2.3,1.95,2.25,2.3,2.25,2.1,"-","-"
"Q1 Lakeside","R6","7 Shian Storm (7)","Place","-",4.6,5,4.4,5.6,6.75,4.4,5,4.6,5,3.9,"-","-"
"Q1 Lakeside","R6","8 Frequency (8)","Place","-",2.5,3.1,2.6,2.95,2.8,2.3,2.7,3,2.7,2.4,"-","-"
"Q1 Lakeside","R7","1 Sapphire King (1)","Win","-",3.9,4,3.9,4.05,4,4.5,13.5,3.75,4,4,4,3.9
"Q1 Lakeside","R7","2 Clean Cut (2)","Win","-",9.5,10,10,10.2,10,9.2,75,9.5,10,9.5,10,8
"Q1 Lakeside","R7","3 Loongana Park (3)","Win","-",23,26,23,26.5,26,20,1000,23,26,26,26,23
"Q1 Lakeside","R7","4 Whistle Away (4)","Win","-",2.4,2.45,2.4,2.25,2.45,2.46,6,2.3,2.45,2.4,2.45,2.4
"Q1 Lakeside","R7","5 Unintended (5)","Win","-",41,41,41,47,46,29,1000,41,46,41,46,41
"Q1 Lakeside","R7","6 Raffa (6)","Win","-",2.9,3,2.9,2.75,3,2.94,8,2.75,3,2.9,3,2.9
"Q1 Lakeside","R7","7 Uno Cha Cha (7)","Win","-",101,101,101,111,101,2.08,1000,91,101,101,101,101
"Q1 Lakeside","R7","8 Perception (8)","Win","-",6.5,7,6.5,7.1,7,7,44,6.5,7,7,7,6.5
"Q1 Lakeside","R7","1 Sapphire King (1)","Place","-",1.4,1.32,1.25,1.37,1.36,1.18,1.35,1.3,1.35,1.45,"-","-"
"Q1 Lakeside","R7","2 Clean Cut (2)","Place","-",2,2.25,2.05,1.84,2.1,1.8,2.2,2.1,2.2,1.9,"-","-"
"Q1 Lakeside","R7","3 Loongana Park (3)","Place","-",3.3,4,3.2,4.05,4.33,3,3.8,3.8,3.8,3.1,"-","-"
"Q1 Lakeside","R7","4 Whistle Away (4)","Place","-",1.2,1.24,1.2,1.21,1.17,1.01,1.16,1.22,1.16,1.22,"-","-"
"Q1 Lakeside","R7","5 Unintended (5)","Place","-",4.8,5,3.9,5,7,4.4,5.5,4.6,5.5,4,"-","-"
"Q1 Lakeside","R7","6 Raffa (6)","Place","-",1.26,1.28,1.22,1.2,1.29,1.07,1.24,1.25,1.24,1.3,"-","-"
"Q1 Lakeside","R7","7 Uno Cha Cha (7)","Place","-",9,7,5.5,8.6,7,7.5,8.5,6,8.5,6,"-","-"
"Q1 Lakeside","R7","8 Perception (8)","Place","-",1.7,1.95,1.65,1.82,1.8,1.5,1.8,1.85,1.8,1.75,"-","-"
"Q1 Lakeside","R8","1 Burt Street (1)","Win","-",19,20,20,21.5,21,17.5,1000,19,20,20,20,19
"Q1 Lakeside","R8","2 Celtic Gold (2)","Win","-",3.2,3.3,3.2,3.3,3.3,3.35,13,3.1,3.3,3.3,3.3,3.2
"Q1 Lakeside","R8","3 Rita's Speed (3)","Win","-",23,23,23,23.5,23,20,1000,21,23,23,23,23
"Q1 Lakeside","R8","4 Hara's Stellar (4)","Win","-",3.4,3.5,3.4,3.15,3.5,3.55,10.5,3.25,3.5,3.3,3.5,3.3
